251,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-12-23 00:45:00,1
2019-12-23 01:45:00,1
2019-12-23 02:45:00,1
2019-12-23 03:07:00,9
2019-12-23 03:15:00,9
2019-12-23 03:26:00,9
2019-12-23 03:31:00,9
2019-12-23 03:32:00,9
2019-12-23 03:33:00,9
2019-12-23 03:38:00,9
2019-12-23 03:40:00,9
2019-12-23 03:45:00,1
2019-12-23 04:03:00,5
2019-12-23 04:04:00,4
2019-12-23 04:45:00,1
2019-12-23 05:45:00,1
2019-12-23 06:19:00,9
2019-12-23 06:45:00,1
2019-12-23 07:45:00,1
2019-12-23 08:11:00,3
2019-12-23 08:12:00,1
2019-12-23 08:13:00,2
2019-12-23 08:30:00,9
2019-12-23 08:45:00,2
2019-12-23 08:46:00,3
2019-12-23 08:47:00,2
2019-12-23 08:48:00,2
2019-12-23 08:49:00,2
2019-12-23 08:50:00,2
2019-12-23 09:14:00,2
2019-12-23 09:15:00,4
2019-12-23 09:16:00,2
2019-12-23 09:17:00,2
2019-12-23 09:18:00,1
2019-12-23 09:19:00,1
2019-12-23 09:33:00,7
2019-12-23 09:34:00,11
2019-12-23 09:37:00,2
2019-12-23 09:38:00,2
2019-12-23 09:39:00,2
2019-12-23 09:40:00,2
2019-12-23 09:45:00,1
2019-12-23 09:46:00,6
2019-12-23 09:47:00,3
2019-12-23 10:45:00,1
2019-12-23 11:29:00,3
2019-12-23 11:30:00,4
2019-12-23 11:31:00,2
2019-12-23 11:32:00,1
2019-12-23 11:33:00,1
2019-12-23 11:45:00,1
2019-12-23 12:45:00,1
2019-12-23 13:00:00,9
2019-12-23 13:46:00,1
2019-12-23 13:50:00,4
2019-12-23 13:51:00,2
2019-12-23 13:52:00,2
2019-12-23 13:53:00,2
2019-12-23 13:54:00,2
2019-12-23 14:45:00,1
2019-12-23 15:45:00,1
2019-12-23 15:51:00,9
2019-12-23 16:29:00,9
2019-12-23 16:40:00,9
2019-12-23 16:45:00,1
2019-12-23 17:45:00,1
2019-12-23 18:46:00,1
2019-12-23 19:00:00,9
