1,"SELECT    s.ra as ra1, s.dec as dec1, s.plate, s.mjd, s.fiberid, s.specobjid as specobjid_origin, s.slope,   n.specobjid as specobjid, n.distance,   o.ra as ra2, o.dec as dec2 into mydb.LBA2_spec FROM MyDB.LBA2 AS s    OUTER APPLY dbo.fGetNearestSpecObjEq( s.ra, s.dec, #) AS n    LEFT JOIN Specobjall AS o ON n.specobjid=o.specobjid"
2019-12-23 00:10:00,1
