207,select * from dbo.fDocColumns(&&&)
2019-12-23 00:05:00,4
2019-12-23 00:06:00,12
2019-12-23 00:07:00,2
2019-12-23 00:11:00,1
2019-12-23 00:12:00,3
2019-12-23 00:14:00,15
2019-12-23 00:15:00,3
2019-12-23 02:56:00,6
2019-12-23 03:45:00,3
2019-12-23 04:46:00,3
2019-12-23 05:39:00,1
2019-12-23 06:24:00,2
2019-12-23 06:47:00,2
2019-12-23 06:51:00,2
2019-12-23 06:57:00,3
2019-12-23 07:42:00,1
2019-12-23 07:57:00,2
2019-12-23 08:16:00,2
2019-12-23 08:34:00,2
2019-12-23 09:04:00,2
2019-12-23 09:41:00,1
2019-12-23 10:23:00,2
2019-12-23 11:50:00,1
2019-12-23 11:52:00,1
2019-12-23 11:53:00,2
2019-12-23 12:08:00,2
2019-12-23 12:29:00,8
2019-12-23 12:58:00,2
2019-12-23 13:03:00,2
2019-12-23 13:12:00,1
2019-12-23 13:35:00,2
2019-12-23 14:57:00,33
2019-12-23 14:58:00,24
2019-12-23 15:03:00,2
2019-12-23 15:47:00,41
2019-12-23 16:14:00,1
2019-12-23 17:37:00,2
2019-12-23 18:31:00,4
2019-12-23 21:06:00,1
2019-12-23 21:12:00,1
2019-12-23 21:23:00,2
2019-12-23 23:00:00,1
