11,SELECT * FROM WISE_AGN_R9#_ptsrc_VIZIER5#_SDSSTwomass_#as
2019-09-08 11:35:00,1
2019-09-08 11:36:00,1
2019-09-08 11:37:00,1
2019-09-08 11:38:00,1
2019-09-08 11:39:00,1
2019-09-08 11:40:00,1
2019-09-08 11:41:00,1
2019-09-08 11:43:00,1
2019-09-08 11:44:00,1
2019-09-08 11:45:00,1
2019-09-08 18:46:00,1
