1,"select top # plate, MJD, fiberID,  subClass  from specobjall where subClass like &&& and snMedian >= # --[A,B,M] select distinct subClass from specobjall where subClass = &&&     -- select top # plate, MJD, fiberID from specobjall where subClass = &&&   --[A,B,Carbon,F,G,K,L,M,O,T]"
2019-09-08 07:55:00,1
