25,select * from fDocFunctionParams(&&&)
2019-09-08 00:22:00,1
2019-09-08 00:24:00,1
2019-09-08 00:25:00,1
2019-09-08 00:31:00,2
2019-09-08 00:36:00,1
2019-09-08 01:01:00,1
2019-09-08 02:37:00,1
2019-09-08 04:50:00,1
2019-09-08 06:03:00,1
2019-09-08 06:33:00,1
2019-09-08 10:08:00,1
2019-09-08 11:04:00,1
2019-09-08 11:14:00,1
2019-09-08 11:15:00,1
2019-09-08 14:00:00,1
2019-09-08 14:18:00,3
2019-09-08 14:19:00,2
2019-09-08 14:36:00,1
2019-09-08 16:41:00,1
2019-09-08 17:08:00,1
2019-09-08 23:08:00,1
