123,select * from PhotozRF where objid=#
2019-09-08 00:15:00,1
2019-09-08 00:16:00,1
2019-09-08 00:30:00,1
2019-09-08 00:33:00,1
2019-09-08 00:35:00,1
2019-09-08 00:56:00,1
2019-09-08 01:00:00,1
2019-09-08 01:03:00,1
2019-09-08 01:07:00,1
2019-09-08 01:10:00,1
2019-09-08 01:39:00,1
2019-09-08 02:01:00,1
2019-09-08 02:03:00,1
2019-09-08 02:23:00,1
2019-09-08 02:43:00,1
2019-09-08 03:06:00,1
2019-09-08 03:12:00,1
2019-09-08 03:14:00,1
2019-09-08 03:15:00,1
2019-09-08 03:19:00,1
2019-09-08 03:28:00,1
2019-09-08 03:31:00,1
2019-09-08 03:46:00,1
2019-09-08 04:15:00,1
2019-09-08 04:22:00,1
2019-09-08 04:32:00,1
2019-09-08 05:01:00,1
2019-09-08 05:13:00,1
2019-09-08 05:19:00,1
2019-09-08 05:37:00,1
2019-09-08 05:40:00,2
2019-09-08 06:05:00,1
2019-09-08 06:22:00,1
2019-09-08 06:25:00,1
2019-09-08 06:58:00,1
2019-09-08 07:06:00,1
2019-09-08 07:07:00,1
2019-09-08 07:14:00,1
2019-09-08 07:15:00,1
2019-09-08 07:26:00,1
2019-09-08 07:28:00,1
2019-09-08 07:53:00,1
2019-09-08 08:08:00,1
2019-09-08 08:12:00,1
2019-09-08 08:23:00,1
2019-09-08 08:39:00,1
2019-09-08 08:47:00,1
2019-09-08 09:42:00,1
2019-09-08 10:25:00,1
2019-09-08 10:42:00,1
2019-09-08 10:59:00,1
2019-09-08 11:00:00,1
2019-09-08 11:54:00,1
2019-09-08 11:55:00,1
2019-09-08 12:29:00,1
2019-09-08 12:42:00,1
2019-09-08 13:03:00,1
2019-09-08 13:14:00,1
2019-09-08 13:17:00,1
2019-09-08 13:31:00,1
2019-09-08 13:33:00,1
2019-09-08 13:42:00,1
2019-09-08 14:08:00,1
2019-09-08 14:14:00,1
2019-09-08 14:15:00,1
2019-09-08 14:25:00,1
2019-09-08 14:43:00,1
2019-09-08 15:04:00,1
2019-09-08 15:26:00,1
2019-09-08 15:42:00,1
2019-09-08 15:45:00,1
2019-09-08 15:51:00,1
2019-09-08 16:05:00,1
2019-09-08 16:19:00,1
2019-09-08 16:21:00,1
2019-09-08 16:45:00,1
2019-09-08 16:55:00,1
2019-09-08 17:06:00,1
2019-09-08 17:16:00,1
2019-09-08 17:36:00,1
2019-09-08 17:37:00,2
2019-09-08 17:41:00,1
2019-09-08 17:53:00,2
2019-09-08 18:09:00,1
2019-09-08 18:29:00,1
2019-09-08 18:32:00,1
2019-09-08 18:51:00,1
2019-09-08 18:59:00,1
2019-09-08 19:09:00,2
2019-09-08 19:21:00,1
2019-09-08 19:24:00,1
2019-09-08 19:48:00,1
2019-09-08 19:49:00,1
2019-09-08 19:54:00,2
2019-09-08 20:21:00,1
2019-09-08 20:40:00,6
2019-09-08 20:44:00,1
2019-09-08 21:14:00,2
2019-09-08 21:33:00,1
2019-09-08 21:49:00,1
2019-09-08 21:56:00,1
2019-09-08 22:03:00,1
2019-09-08 22:07:00,1
2019-09-08 22:15:00,1
2019-09-08 22:31:00,1
2019-09-08 22:35:00,1
2019-09-08 22:39:00,1
2019-09-08 23:01:00,1
2019-09-08 23:35:00,1
2019-09-08 23:42:00,1
2019-09-08 23:48:00,1
2019-09-08 23:57:00,1
