10,SELECT * FROM WISE_AGN_R9#_ptsrc_VIZIER4#_SDSSDR1#_#as
2019-09-08 11:25:00,1
2019-09-08 11:26:00,1
2019-09-08 11:27:00,2
2019-09-08 11:28:00,1
2019-09-08 11:29:00,1
2019-09-08 11:31:00,1
2019-09-08 11:32:00,1
2019-09-08 11:33:00,1
2019-09-08 11:34:00,1
