28587,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-04-10 00:54:00,4
2019-04-10 10:33:00,2
2019-04-10 10:34:00,1
2019-04-10 10:38:00,2
2019-04-10 10:42:00,3
2019-04-10 10:46:00,1
2019-04-10 10:50:00,32
2019-04-10 10:51:00,20
2019-04-10 11:04:00,7
2019-04-10 11:13:00,21
2019-04-10 11:14:00,62
2019-04-10 11:15:00,59
2019-04-10 11:16:00,58
2019-04-10 11:17:00,59
2019-04-10 11:18:00,64
2019-04-10 11:19:00,61
2019-04-10 11:20:00,55
2019-04-10 11:21:00,46
2019-04-10 11:22:00,49
2019-04-10 11:23:00,50
2019-04-10 11:24:00,50
2019-04-10 11:25:00,43
2019-04-10 11:26:00,40
2019-04-10 11:27:00,40
2019-04-10 11:28:00,41
2019-04-10 11:29:00,52
2019-04-10 11:30:00,50
2019-04-10 11:31:00,42
2019-04-10 11:32:00,39
2019-04-10 11:33:00,50
2019-04-10 11:34:00,49
2019-04-10 11:35:00,43
2019-04-10 11:36:00,46
2019-04-10 11:37:00,62
2019-04-10 11:38:00,62
2019-04-10 11:39:00,59
2019-04-10 11:40:00,64
2019-04-10 11:41:00,66
2019-04-10 11:42:00,64
2019-04-10 11:43:00,63
2019-04-10 11:44:00,64
2019-04-10 11:45:00,66
2019-04-10 11:46:00,43
2019-04-10 11:47:00,39
2019-04-10 11:48:00,39
2019-04-10 11:49:00,39
2019-04-10 11:50:00,40
2019-04-10 11:51:00,39
2019-04-10 11:52:00,39
2019-04-10 11:53:00,39
2019-04-10 11:54:00,52
2019-04-10 11:55:00,53
2019-04-10 11:56:00,62
2019-04-10 11:57:00,63
2019-04-10 11:58:00,59
2019-04-10 11:59:00,60
2019-04-10 12:00:00,63
2019-04-10 12:01:00,64
2019-04-10 12:02:00,64
2019-04-10 12:03:00,65
2019-04-10 12:04:00,63
2019-04-10 12:05:00,64
2019-04-10 12:06:00,63
2019-04-10 12:07:00,61
2019-04-10 12:08:00,65
2019-04-10 12:09:00,49
2019-04-10 12:10:00,39
2019-04-10 12:11:00,40
2019-04-10 12:12:00,57
2019-04-10 12:13:00,63
2019-04-10 12:14:00,64
2019-04-10 12:15:00,52
2019-04-10 12:16:00,64
2019-04-10 12:17:00,64
2019-04-10 12:18:00,64
2019-04-10 12:19:00,66
2019-04-10 12:20:00,68
2019-04-10 12:21:00,66
2019-04-10 12:22:00,60
2019-04-10 12:23:00,49
2019-04-10 12:24:00,62
2019-04-10 12:25:00,65
2019-04-10 12:26:00,64
2019-04-10 12:27:00,62
2019-04-10 12:28:00,62
2019-04-10 12:29:00,60
2019-04-10 12:30:00,64
2019-04-10 12:31:00,63
2019-04-10 12:32:00,64
2019-04-10 12:33:00,64
2019-04-10 12:34:00,62
2019-04-10 12:35:00,62
2019-04-10 12:36:00,64
2019-04-10 12:37:00,59
2019-04-10 12:38:00,42
2019-04-10 12:39:00,40
2019-04-10 12:40:00,42
2019-04-10 12:41:00,42
2019-04-10 12:42:00,41
2019-04-10 12:43:00,40
2019-04-10 12:44:00,41
2019-04-10 12:45:00,39
2019-04-10 12:46:00,40
2019-04-10 12:47:00,41
2019-04-10 12:48:00,41
2019-04-10 12:49:00,39
2019-04-10 12:50:00,41
2019-04-10 12:51:00,40
2019-04-10 12:52:00,40
2019-04-10 12:53:00,40
2019-04-10 12:54:00,42
2019-04-10 12:55:00,41
2019-04-10 12:56:00,38
2019-04-10 12:57:00,41
2019-04-10 12:58:00,42
2019-04-10 12:59:00,40
2019-04-10 13:00:00,41
2019-04-10 13:01:00,39
