42,select distinct parent from DBViewCols where viewname=&&&
2019-04-10 01:42:00,1
2019-04-10 02:35:00,1
2019-04-10 02:51:00,1
2019-04-10 06:41:00,3
2019-04-10 06:57:00,1
2019-04-10 08:28:00,1
2019-04-10 08:29:00,1
2019-04-10 08:33:00,1
2019-04-10 08:36:00,1
2019-04-10 08:43:00,1
2019-04-10 08:44:00,1
2019-04-10 08:45:00,1
2019-04-10 08:53:00,1
2019-04-10 08:56:00,1
2019-04-10 10:59:00,1
2019-04-10 11:01:00,1
2019-04-10 11:03:00,2
2019-04-10 11:19:00,1
2019-04-10 11:28:00,1
2019-04-10 11:34:00,1
2019-04-10 11:37:00,1
2019-04-10 11:43:00,1
2019-04-10 12:03:00,1
2019-04-10 12:14:00,1
2019-04-10 13:14:00,1
2019-04-10 14:21:00,2
2019-04-10 14:26:00,1
2019-04-10 15:25:00,1
2019-04-10 16:22:00,1
2019-04-10 16:25:00,1
2019-04-10 16:33:00,1
2019-04-10 16:36:00,1
2019-04-10 16:38:00,3
2019-04-10 18:57:00,1
2019-04-10 19:16:00,1
2019-04-10 20:15:00,1
