27,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-04-10 01:22:00,1
2019-04-10 01:57:00,1
2019-04-10 04:12:00,1
2019-04-10 04:14:00,2
2019-04-10 04:48:00,1
2019-04-10 07:48:00,1
2019-04-10 13:00:00,1
2019-04-10 13:48:00,1
2019-04-10 13:49:00,1
2019-04-10 14:16:00,3
2019-04-10 14:17:00,4
2019-04-10 14:49:00,1
2019-04-10 14:51:00,2
2019-04-10 14:52:00,2
2019-04-10 14:53:00,1
2019-04-10 19:11:00,1
2019-04-10 20:19:00,1
2019-04-10 20:25:00,1
2019-04-10 20:26:00,1
