1,"SELECT Top #    m.ID, m.RAdeg AS ra1, m.DEdeg AS dec1,    n.objid, n.distance, s.plate, s.mjd, s.fiberid, s.Z, s.Zerr    s.ra AS ra2, o.dec AS dec2 FROM MyDB.nepwise AS m    OUTER APPLY dbo.fGetNearestObjEq( m.RAdeg, m.DEdeg, #) AS n    LEFT JOIN SpecObjAll AS s ON n.objid=s.objid"
2019-04-10 01:28:00,1
