34,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-04-10 00:58:00,1
2019-04-10 01:11:00,1
2019-04-10 01:18:00,1
2019-04-10 01:27:00,1
2019-04-10 01:36:00,1
2019-04-10 01:48:00,1
2019-04-10 02:13:00,1
2019-04-10 02:47:00,1
2019-04-10 03:26:00,1
2019-04-10 03:27:00,1
2019-04-10 03:56:00,6
2019-04-10 04:26:00,1
2019-04-10 04:27:00,1
2019-04-10 04:39:00,2
2019-04-10 04:43:00,2
2019-04-10 04:44:00,2
2019-04-10 04:45:00,1
2019-04-10 04:46:00,1
2019-04-10 04:47:00,4
2019-04-10 04:48:00,4
