165,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-04-10 00:08:00,1
2019-04-10 00:09:00,1
2019-04-10 00:10:00,1
2019-04-10 00:11:00,1
2019-04-10 00:13:00,1
2019-04-10 00:14:00,1
2019-04-10 00:15:00,1
2019-04-10 00:21:00,1
2019-04-10 00:45:00,1
2019-04-10 01:45:00,1
2019-04-10 02:45:00,1
2019-04-10 02:50:00,4
2019-04-10 02:51:00,5
2019-04-10 03:45:00,1
2019-04-10 04:45:00,1
2019-04-10 05:45:00,1
2019-04-10 06:10:00,1
2019-04-10 06:46:00,1
2019-04-10 07:45:00,1
2019-04-10 08:45:00,1
2019-04-10 09:46:00,1
2019-04-10 10:45:00,1
2019-04-10 11:52:00,1
2019-04-10 12:07:00,9
2019-04-10 12:08:00,9
2019-04-10 12:10:00,9
2019-04-10 12:11:00,9
2019-04-10 12:24:00,9
2019-04-10 12:48:00,1
2019-04-10 13:45:00,9
2019-04-10 13:59:00,1
2019-04-10 14:34:00,9
2019-04-10 14:45:00,1
2019-04-10 15:14:00,4
2019-04-10 15:15:00,5
2019-04-10 15:18:00,1
2019-04-10 15:22:00,9
2019-04-10 15:45:00,1
2019-04-10 15:48:00,1
2019-04-10 15:52:00,1
2019-04-10 16:22:00,1
2019-04-10 16:25:00,7
2019-04-10 16:45:00,1
2019-04-10 16:56:00,7
2019-04-10 17:45:00,1
2019-04-10 17:47:00,13
2019-04-10 17:48:00,1
2019-04-10 18:21:00,14
2019-04-10 18:45:00,1
2019-04-10 19:45:00,1
