5451,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-04-10 00:00:00,9
2019-04-10 00:01:00,6
2019-04-10 00:03:00,2
2019-04-10 00:06:00,9
2019-04-10 00:07:00,15
2019-04-10 00:10:00,8
2019-04-10 00:11:00,6
2019-04-10 00:13:00,2
2019-04-10 00:16:00,10
2019-04-10 00:17:00,11
2019-04-10 00:20:00,10
2019-04-10 00:21:00,8
2019-04-10 00:23:00,2
2019-04-10 00:26:00,9
2019-04-10 00:27:00,12
2019-04-10 00:30:00,8
2019-04-10 00:31:00,6
2019-04-10 00:33:00,2
2019-04-10 00:36:00,12
2019-04-10 00:37:00,11
2019-04-10 00:40:00,10
2019-04-10 00:41:00,6
2019-04-10 00:43:00,2
2019-04-10 00:46:00,9
2019-04-10 00:47:00,11
2019-04-10 00:50:00,10
2019-04-10 00:51:00,6
2019-04-10 00:53:00,2
2019-04-10 00:56:00,9
2019-04-10 00:57:00,11
2019-04-10 01:00:00,10
2019-04-10 01:01:00,6
2019-04-10 01:03:00,2
2019-04-10 01:06:00,9
2019-04-10 01:07:00,11
2019-04-10 01:10:00,10
2019-04-10 01:11:00,6
2019-04-10 01:13:00,2
2019-04-10 01:16:00,10
2019-04-10 01:17:00,11
2019-04-10 01:20:00,8
2019-04-10 01:21:00,6
2019-04-10 01:23:00,2
2019-04-10 01:26:00,10
2019-04-10 01:27:00,11
2019-04-10 01:30:00,8
2019-04-10 01:31:00,6
2019-04-10 01:33:00,2
2019-04-10 01:36:00,9
2019-04-10 01:37:00,11
2019-04-10 01:40:00,8
2019-04-10 01:41:00,6
2019-04-10 01:43:00,2
2019-04-10 01:46:00,9
2019-04-10 01:47:00,11
2019-04-10 01:50:00,8
2019-04-10 01:51:00,8
2019-04-10 01:53:00,2
2019-04-10 01:56:00,10
2019-04-10 01:57:00,11
2019-04-10 02:00:00,8
2019-04-10 02:01:00,8
2019-04-10 02:03:00,2
2019-04-10 02:06:00,8
2019-04-10 02:07:00,12
2019-04-10 02:10:00,8
2019-04-10 02:11:00,6
2019-04-10 02:13:00,2
2019-04-10 02:16:00,8
2019-04-10 02:17:00,14
2019-04-10 02:20:00,8
2019-04-10 02:21:00,6
2019-04-10 02:23:00,2
2019-04-10 02:26:00,4
2019-04-10 02:27:00,18
2019-04-10 02:30:00,10
2019-04-10 02:31:00,8
2019-04-10 02:33:00,2
2019-04-10 02:36:00,3
2019-04-10 02:37:00,19
2019-04-10 02:40:00,9
2019-04-10 02:41:00,7
2019-04-10 02:43:00,2
2019-04-10 02:46:00,3
2019-04-10 02:47:00,17
2019-04-10 02:50:00,8
2019-04-10 02:51:00,6
2019-04-10 02:53:00,2
2019-04-10 02:56:00,3
2019-04-10 02:57:00,19
2019-04-10 03:00:00,9
2019-04-10 03:01:00,6
2019-04-10 03:03:00,2
2019-04-10 03:06:00,3
2019-04-10 03:07:00,18
2019-04-10 03:10:00,8
2019-04-10 03:11:00,6
2019-04-10 03:13:00,2
2019-04-10 03:16:00,3
2019-04-10 03:17:00,19
2019-04-10 03:20:00,8
2019-04-10 03:21:00,6
2019-04-10 03:23:00,2
2019-04-10 03:26:00,5
2019-04-10 03:27:00,18
2019-04-10 03:30:00,9
2019-04-10 03:31:00,7
2019-04-10 03:33:00,2
2019-04-10 03:36:00,3
2019-04-10 03:37:00,17
2019-04-10 03:40:00,8
2019-04-10 03:41:00,6
2019-04-10 03:43:00,2
2019-04-10 03:46:00,3
2019-04-10 03:47:00,17
2019-04-10 03:50:00,8
2019-04-10 03:51:00,6
2019-04-10 03:53:00,2
2019-04-10 03:56:00,3
2019-04-10 03:57:00,17
2019-04-10 04:00:00,8
2019-04-10 04:01:00,6
2019-04-10 04:03:00,2
2019-04-10 04:06:00,3
2019-04-10 04:07:00,21
2019-04-10 04:10:00,9
2019-04-10 04:11:00,6
2019-04-10 04:13:00,2
2019-04-10 04:16:00,3
2019-04-10 04:17:00,17
2019-04-10 04:20:00,8
2019-04-10 04:21:00,6
2019-04-10 04:23:00,2
2019-04-10 04:26:00,3
2019-04-10 04:27:00,18
2019-04-10 04:30:00,8
2019-04-10 04:31:00,6
2019-04-10 04:33:00,2
2019-04-10 04:36:00,3
2019-04-10 04:37:00,18
2019-04-10 04:40:00,9
2019-04-10 04:41:00,6
2019-04-10 04:43:00,2
2019-04-10 04:46:00,3
2019-04-10 04:47:00,19
2019-04-10 04:50:00,8
2019-04-10 04:51:00,6
2019-04-10 04:53:00,3
2019-04-10 04:56:00,3
2019-04-10 04:57:00,18
2019-04-10 05:00:00,8
2019-04-10 05:01:00,6
2019-04-10 05:03:00,2
2019-04-10 05:06:00,3
2019-04-10 05:07:00,17
2019-04-10 05:10:00,8
2019-04-10 05:11:00,6
2019-04-10 05:13:00,2
2019-04-10 05:16:00,3
2019-04-10 05:17:00,18
2019-04-10 05:20:00,8
2019-04-10 05:21:00,6
2019-04-10 05:23:00,2
2019-04-10 05:26:00,3
2019-04-10 05:27:00,17
2019-04-10 05:30:00,8
2019-04-10 05:31:00,6
2019-04-10 05:33:00,2
2019-04-10 05:36:00,3
2019-04-10 05:37:00,17
2019-04-10 05:40:00,8
2019-04-10 05:41:00,6
2019-04-10 05:43:00,2
2019-04-10 05:46:00,3
2019-04-10 05:47:00,19
2019-04-10 05:50:00,8
2019-04-10 05:51:00,6
2019-04-10 05:53:00,2
2019-04-10 05:56:00,3
2019-04-10 05:57:00,17
2019-04-10 06:00:00,8
2019-04-10 06:01:00,6
2019-04-10 06:03:00,2
2019-04-10 06:06:00,3
2019-04-10 06:07:00,24
2019-04-10 06:10:00,10
2019-04-10 06:11:00,6
2019-04-10 06:13:00,2
2019-04-10 06:16:00,3
2019-04-10 06:17:00,17
2019-04-10 06:20:00,9
2019-04-10 06:21:00,6
2019-04-10 06:23:00,2
2019-04-10 06:26:00,3
2019-04-10 06:27:00,18
2019-04-10 06:30:00,8
2019-04-10 06:31:00,6
2019-04-10 06:33:00,2
2019-04-10 06:36:00,3
2019-04-10 06:37:00,20
2019-04-10 06:40:00,9
2019-04-10 06:41:00,6
2019-04-10 06:43:00,2
2019-04-10 06:46:00,3
