23,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-04-10 01:16:00,1
2019-04-10 07:47:00,2
2019-04-10 16:38:00,1
2019-04-10 17:04:00,1
2019-04-10 17:05:00,1
2019-04-10 17:06:00,1
2019-04-10 17:29:00,1
2019-04-10 17:30:00,1
2019-04-10 17:31:00,1
2019-04-10 17:32:00,1
2019-04-10 17:51:00,1
2019-04-10 17:52:00,1
2019-04-10 20:40:00,1
2019-04-10 21:17:00,1
2019-04-10 21:18:00,1
2019-04-10 21:26:00,1
2019-04-10 21:27:00,1
2019-04-10 21:45:00,2
2019-04-10 21:52:00,1
2019-04-10 22:03:00,1
2019-04-10 22:34:00,1
