1,"SELECT p.objID, s.class, s.elodieSpType, p.b AS galactic_latitude, p.u, p.g, p.r, p.i, p.z, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.sky_u, p.sky_g, p.sky_r, p.sky_i, p.sky_z, p.expMag_u, p.expMag_g, p.expMag_r, p.expMag_i, p.expMag_z INTO MyDB.sdssbasicdata1 FROM PhotoObjAll AS p INNER JOIN SpecObjAll AS s on p.objID = s.bestObjID"
2019-06-22 05:32:00,1
