1,"SELECT p.objID, s.class, s.elodieSpType, p.b AS galactic_latitude, p.l as galactic_longitude, p.u, p.g, p.r, p.i, p.z, p.dered_u, p.dered_g, p.dered_r, p.dered_i, p.dered_z, p.petroFlux_u, petroFlux_g, petroFlux_r, petroFlux_i, p.petroFlux_z, p.petroMag_u, p.petroMag_g, p.petroMag_r, p.petroMag_i, p.petroMag_z, p.sky_u, p.sky_g, p.sky_r, p.sky_i, p.sky_z INTO MyDB.sdssbasicdata1 FROM PhotoObjAll AS p INNER JOIN SpecObjAll AS s on p.objID = s.bestObjID"
2019-06-22 04:48:00,1
