1120,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-06-22 00:01:00,3
2019-06-22 00:03:00,3
2019-06-22 00:05:00,3
2019-06-22 00:08:00,3
2019-06-22 00:25:00,3
2019-06-22 00:28:00,3
2019-06-22 00:53:00,3
2019-06-22 00:56:00,3
2019-06-22 00:57:00,2
2019-06-22 01:00:00,3
2019-06-22 01:08:00,2
2019-06-22 01:11:00,3
2019-06-22 01:15:00,3
2019-06-22 01:20:00,3
2019-06-22 01:22:00,3
2019-06-22 01:35:00,6
2019-06-22 01:44:00,3
2019-06-22 01:49:00,3
2019-06-22 02:07:00,3
2019-06-22 02:14:00,3
2019-06-22 02:17:00,3
2019-06-22 02:22:00,5
2019-06-22 02:26:00,3
2019-06-22 02:47:00,3
2019-06-22 03:11:00,9
2019-06-22 03:12:00,4
2019-06-22 03:13:00,3
2019-06-22 03:14:00,6
2019-06-22 03:16:00,3
2019-06-22 03:23:00,3
2019-06-22 03:28:00,3
2019-06-22 03:34:00,3
2019-06-22 03:43:00,3
2019-06-22 03:51:00,3
2019-06-22 03:53:00,3
2019-06-22 03:56:00,3
2019-06-22 03:59:00,3
2019-06-22 04:22:00,3
2019-06-22 04:28:00,3
2019-06-22 04:32:00,3
2019-06-22 04:37:00,3
2019-06-22 04:41:00,3
2019-06-22 04:47:00,3
2019-06-22 05:05:00,3
2019-06-22 05:08:00,3
2019-06-22 05:09:00,3
2019-06-22 05:12:00,3
2019-06-22 05:23:00,3
2019-06-22 05:26:00,3
2019-06-22 05:28:00,3
2019-06-22 05:34:00,3
2019-06-22 05:36:00,3
2019-06-22 05:54:00,3
2019-06-22 06:01:00,6
2019-06-22 06:04:00,6
2019-06-22 06:06:00,3
2019-06-22 06:22:00,6
2019-06-22 06:24:00,3
2019-06-22 06:27:00,3
2019-06-22 06:32:00,3
2019-06-22 06:45:00,2
2019-06-22 06:46:00,4
2019-06-22 06:54:00,3
2019-06-22 07:47:00,6
2019-06-22 07:52:00,3
2019-06-22 07:55:00,3
2019-06-22 07:59:00,6
2019-06-22 08:06:00,3
2019-06-22 08:10:00,3
2019-06-22 08:13:00,3
2019-06-22 08:20:00,3
2019-06-22 08:44:00,3
2019-06-22 08:56:00,3
2019-06-22 09:21:00,3
2019-06-22 09:30:00,3
2019-06-22 09:47:00,6
2019-06-22 09:48:00,3
2019-06-22 09:52:00,3
2019-06-22 09:53:00,3
2019-06-22 09:58:00,2
2019-06-22 10:00:00,3
2019-06-22 10:14:00,3
2019-06-22 10:32:00,9
2019-06-22 10:33:00,63
2019-06-22 10:34:00,63
2019-06-22 10:35:00,66
2019-06-22 10:36:00,45
2019-06-22 10:37:00,57
2019-06-22 10:39:00,3
2019-06-22 10:46:00,18
2019-06-22 10:47:00,18
2019-06-22 10:48:00,24
2019-06-22 10:58:00,3
2019-06-22 11:01:00,3
2019-06-22 11:08:00,3
2019-06-22 11:30:00,3
2019-06-22 11:31:00,3
2019-06-22 11:40:00,3
2019-06-22 11:44:00,3
