82,select * from Frame where fieldId=#
2019-06-22 01:40:00,1
2019-06-22 01:44:00,6
2019-06-22 01:45:00,2
2019-06-22 01:53:00,1
2019-06-22 02:18:00,7
2019-06-22 02:22:00,1
2019-06-22 03:15:00,1
2019-06-22 04:11:00,1
2019-06-22 05:11:00,5
2019-06-22 05:12:00,1
2019-06-22 05:16:00,1
2019-06-22 05:17:00,1
2019-06-22 06:22:00,1
2019-06-22 08:21:00,1
2019-06-22 08:36:00,1
2019-06-22 09:06:00,1
2019-06-22 09:19:00,1
2019-06-22 10:12:00,1
2019-06-22 10:52:00,1
2019-06-22 11:18:00,1
2019-06-22 11:21:00,3
2019-06-22 11:23:00,1
2019-06-22 12:06:00,1
2019-06-22 12:34:00,1
2019-06-22 12:43:00,9
2019-06-22 12:45:00,1
2019-06-22 13:42:00,1
2019-06-22 14:03:00,1
2019-06-22 14:07:00,1
2019-06-22 14:09:00,1
2019-06-22 14:47:00,1
2019-06-22 15:42:00,1
2019-06-22 15:50:00,1
2019-06-22 16:36:00,8
2019-06-22 16:40:00,6
2019-06-22 16:57:00,1
2019-06-22 18:07:00,1
2019-06-22 18:26:00,1
2019-06-22 19:12:00,1
2019-06-22 19:46:00,1
2019-06-22 21:31:00,1
2019-06-22 21:41:00,1
2019-06-22 22:44:00,1
2019-06-22 23:52:00,1
