203,select * from XCRedshift where specObjId=#
2019-06-22 00:01:00,1
2019-06-22 00:02:00,3
2019-06-22 00:04:00,1
2019-06-22 00:06:00,1
2019-06-22 00:07:00,3
2019-06-22 00:08:00,2
2019-06-22 00:09:00,1
2019-06-22 00:10:00,2
2019-06-22 00:13:00,1
2019-06-22 00:47:00,1
2019-06-22 00:48:00,1
2019-06-22 00:50:00,1
2019-06-22 00:52:00,1
2019-06-22 00:53:00,1
2019-06-22 00:55:00,1
2019-06-22 00:57:00,3
2019-06-22 00:58:00,1
2019-06-22 01:08:00,2
2019-06-22 01:09:00,2
2019-06-22 01:48:00,1
2019-06-22 01:51:00,1
2019-06-22 01:53:00,1
2019-06-22 01:54:00,1
2019-06-22 01:55:00,1
2019-06-22 01:57:00,1
2019-06-22 01:58:00,2
2019-06-22 01:59:00,1
2019-06-22 02:00:00,1
2019-06-22 02:40:00,1
2019-06-22 02:42:00,2
2019-06-22 02:45:00,1
2019-06-22 02:46:00,1
2019-06-22 02:47:00,2
2019-06-22 02:49:00,1
2019-06-22 02:50:00,1
2019-06-22 02:54:00,1
2019-06-22 03:23:00,1
2019-06-22 03:25:00,2
2019-06-22 03:27:00,1
2019-06-22 03:29:00,2
2019-06-22 03:30:00,2
2019-06-22 03:36:00,1
2019-06-22 04:03:00,1
2019-06-22 04:04:00,1
2019-06-22 04:06:00,2
2019-06-22 04:09:00,1
2019-06-22 04:10:00,1
2019-06-22 04:11:00,1
2019-06-22 04:13:00,1
2019-06-22 04:15:00,1
2019-06-22 04:16:00,2
2019-06-22 04:17:00,2
2019-06-22 04:18:00,1
2019-06-22 04:19:00,2
2019-06-22 04:20:00,1
2019-06-22 05:09:00,1
2019-06-22 05:12:00,1
2019-06-22 05:13:00,1
2019-06-22 05:14:00,1
2019-06-22 05:18:00,1
2019-06-22 05:40:00,1
2019-06-22 05:42:00,1
2019-06-22 05:43:00,1
2019-06-22 05:44:00,2
2019-06-22 05:45:00,3
2019-06-22 05:48:00,1
2019-06-22 05:50:00,1
2019-06-22 05:54:00,1
2019-06-22 05:55:00,1
2019-06-22 06:41:00,1
2019-06-22 07:34:00,1
2019-06-22 07:38:00,1
2019-06-22 07:39:00,2
2019-06-22 07:42:00,1
2019-06-22 07:45:00,1
2019-06-22 07:47:00,2
2019-06-22 07:51:00,2
2019-06-22 07:55:00,1
2019-06-22 08:27:00,2
2019-06-22 08:28:00,1
2019-06-22 08:29:00,1
2019-06-22 08:31:00,1
2019-06-22 08:32:00,1
2019-06-22 08:34:00,1
2019-06-22 09:04:00,1
2019-06-22 09:05:00,1
2019-06-22 09:06:00,1
2019-06-22 09:22:00,1
2019-06-22 09:23:00,1
2019-06-22 09:24:00,1
2019-06-22 10:00:00,1
2019-06-22 10:41:00,1
2019-06-22 10:44:00,3
2019-06-22 10:46:00,1
2019-06-22 11:55:00,1
2019-06-22 12:25:00,1
2019-06-22 12:27:00,1
2019-06-22 12:28:00,1
2019-06-22 13:10:00,1
2019-06-22 13:12:00,1
2019-06-22 14:09:00,1
2019-06-22 14:15:00,1
2019-06-22 14:41:00,1
2019-06-22 14:44:00,1
2019-06-22 14:46:00,1
2019-06-22 14:47:00,1
2019-06-22 14:49:00,2
2019-06-22 14:52:00,1
2019-06-22 14:55:00,1
2019-06-22 14:57:00,2
2019-06-22 15:06:00,1
2019-06-22 15:42:00,1
2019-06-22 15:43:00,1
2019-06-22 15:46:00,1
2019-06-22 15:48:00,1
2019-06-22 16:21:00,1
2019-06-22 16:22:00,1
2019-06-22 16:23:00,1
2019-06-22 16:28:00,1
2019-06-22 16:51:00,1
2019-06-22 17:23:00,1
2019-06-22 17:25:00,1
2019-06-22 17:27:00,1
2019-06-22 17:29:00,1
2019-06-22 17:32:00,1
2019-06-22 18:04:00,1
2019-06-22 18:16:00,2
2019-06-22 18:18:00,1
2019-06-22 18:19:00,1
2019-06-22 18:20:00,1
2019-06-22 18:25:00,2
2019-06-22 18:28:00,1
2019-06-22 18:29:00,1
2019-06-22 18:31:00,1
2019-06-22 18:32:00,1
2019-06-22 19:33:00,1
2019-06-22 19:37:00,1
2019-06-22 19:39:00,1
2019-06-22 19:42:00,1
2019-06-22 19:44:00,1
2019-06-22 20:17:00,2
2019-06-22 20:19:00,1
2019-06-22 20:21:00,2
2019-06-22 20:23:00,1
2019-06-22 20:42:00,2
2019-06-22 20:47:00,1
2019-06-22 20:50:00,1
2019-06-22 21:20:00,2
2019-06-22 21:24:00,1
2019-06-22 21:26:00,1
2019-06-22 21:27:00,1
2019-06-22 21:28:00,1
2019-06-22 21:34:00,1
2019-06-22 22:02:00,1
2019-06-22 22:04:00,2
2019-06-22 22:08:00,1
2019-06-22 22:34:00,1
2019-06-22 22:40:00,2
2019-06-22 22:42:00,1
2019-06-22 22:46:00,1
2019-06-22 23:16:00,1
2019-06-22 23:18:00,1
2019-06-22 23:25:00,1
2019-06-22 23:26:00,1
