97,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-06-22 00:01:00,1
2019-06-22 00:37:00,1
2019-06-22 02:23:00,1
2019-06-22 03:50:00,1
2019-06-22 03:51:00,1
2019-06-22 03:52:00,1
2019-06-22 06:05:00,1
2019-06-22 06:08:00,1
2019-06-22 06:59:00,1
2019-06-22 11:01:00,1
2019-06-22 11:49:00,1
2019-06-22 12:10:00,1
2019-06-22 12:13:00,11
2019-06-22 12:20:00,2
2019-06-22 12:28:00,1
2019-06-22 12:29:00,3
2019-06-22 12:33:00,3
2019-06-22 12:34:00,1
2019-06-22 12:36:00,1
2019-06-22 12:43:00,2
2019-06-22 12:44:00,1
2019-06-22 12:45:00,2
2019-06-22 12:46:00,2
2019-06-22 12:47:00,1
2019-06-22 13:35:00,1
2019-06-22 15:39:00,1
2019-06-22 15:45:00,1
2019-06-22 15:46:00,1
2019-06-22 15:51:00,1
2019-06-22 15:53:00,1
2019-06-22 17:13:00,1
2019-06-22 17:15:00,1
2019-06-22 17:21:00,2
2019-06-22 17:25:00,1
2019-06-22 17:35:00,1
2019-06-22 17:42:00,1
2019-06-22 17:43:00,1
2019-06-22 17:48:00,1
2019-06-22 18:32:00,1
2019-06-22 18:58:00,2
2019-06-22 18:59:00,1
2019-06-22 19:01:00,1
2019-06-22 21:15:00,1
2019-06-22 21:17:00,2
2019-06-22 21:28:00,2
2019-06-22 21:34:00,1
2019-06-22 21:35:00,1
2019-06-22 22:32:00,1
2019-06-22 22:33:00,1
2019-06-22 22:49:00,1
2019-06-22 22:55:00,1
2019-06-22 22:56:00,1
2019-06-22 22:57:00,1
2019-06-22 22:58:00,3
2019-06-22 22:59:00,1
2019-06-22 23:10:00,1
2019-06-22 23:14:00,2
2019-06-22 23:15:00,2
2019-06-22 23:16:00,3
2019-06-22 23:17:00,1
2019-06-22 23:22:00,1
2019-06-22 23:27:00,1
2019-06-22 23:28:00,2
2019-06-22 23:29:00,2
2019-06-22 23:30:00,1
2019-06-22 23:32:00,1
2019-06-22 23:45:00,1
