1,"SELECT ALL    p.objID, p.petroMag_u, p.petroMagErr_u, p.petroMag_g, p.petroMagErr_g, p.petroMag_r,p.petroMagErr_r, p.petroMag_i,p.petroMagErr_i, p.petroMag_z,p.petroMagErr_z,   s.z, s.zErr,    gal.lick_fe5#,   gal.lick_fe5#_err, gal.lick_mgb, gal.lick_mgb_err into mydb.MyTable_sdss_# from PhotoObj AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid    JOIN galSpecIndx AS gal ON gal.specobjid = s.specobjid  WHERE     p.petroMag_r <#    AND p.petroMag_g <#    AND p.petroMag_u <#    AND s.z>#    AND s.z<#"
2019-07-19 05:17:00,1
