19,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-07-19 01:13:00,1
2019-07-19 01:21:00,1
2019-07-19 04:16:00,2
2019-07-19 07:16:00,1
2019-07-19 10:18:00,1
2019-07-19 13:00:00,1
2019-07-19 13:02:00,3
2019-07-19 13:18:00,1
2019-07-19 15:02:00,1
2019-07-19 16:40:00,1
2019-07-19 20:10:00,1
2019-07-19 23:21:00,1
2019-07-19 23:24:00,1
2019-07-19 23:35:00,1
2019-07-19 23:36:00,1
2019-07-19 23:37:00,1
