14,"SELECT TOP # fld.run, fld.avg_sky_muJy, fld.runarea AS area, ISNULL(fp.nfirstmatch,#)  FROM (   SELECT run, sum(primaryArea) AS runarea,  #e6*avg(power(cast(#. as float),#*sky_r)) as avg_sky_muJy  FROM Field  GROUP BY run  ) AS fld  LEFT OUTER JOIN (   SELECT p.run, count(*) AS nfirstmatch  FROM FIRST AS fm  INNER JOIN photoprimary as p  ON p.objid=fm.objid  GROUP BY p.run  ) AS fp  ON fld.run=fp.run  ORDER BY fld.run"
2019-07-19 03:05:00,1
2019-07-19 04:43:00,1
2019-07-19 04:45:00,1
2019-07-19 04:48:00,1
2019-07-19 11:44:00,1
2019-07-19 11:46:00,1
2019-07-19 11:49:00,1
2019-07-19 20:38:00,1
2019-07-19 20:41:00,1
2019-07-19 20:43:00,1
2019-07-19 22:25:00,1
2019-07-19 22:30:00,1
2019-07-19 22:39:00,1
2019-07-19 22:56:00,1
