12,"SELECT ra, dec, type, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, modelMagErr_u, modelMagErr_g, modelMagErr_r, modelMagErr_i, modelMagErr_z, psfMag_r, type_r, psfMagErr_r FROM PhotoPrimary WHERE (ra between # and #) and (dec between # and #)"
2019-07-19 14:16:00,1
2019-07-19 14:25:00,1
2019-07-19 14:28:00,1
2019-07-19 14:38:00,1
2019-07-19 14:49:00,1
2019-07-19 14:57:00,1
2019-07-19 15:04:00,1
2019-07-19 15:13:00,1
2019-07-19 15:24:00,1
2019-07-19 15:28:00,1
2019-07-19 15:31:00,1
2019-07-19 15:41:00,1
