1,"select distinct eid,Ever_had_refractive_laser_eye_surgery_# from r2#.Eye_surgery_complications a       cross apply openjson(Ever_had_refractive_laser_eye_surgery_#) j where j.value in (#,#,#)"
2019-07-19 10:33:00,1
