1,"select m.*,s.*,p.*   into mydb.GR5_AIS_SDSS_D1#_INFO_catalog_errmagFUVandNUV_menor_#_#mag from MyDB.GALEX_GR5_AIS_SDSS_DR7_Matched_catalog_errmagFUVandNUV_menor_#_#mag  AS m , photoobjall as p, specobjall as s     JOIN PhotoObjDR7 as pDR7 ON pDR7.dr7objid = m.objid_x"
2019-07-19 19:25:00,1
