24,select * from sppParams where specObjId=#
2019-07-19 01:29:00,1
2019-07-19 01:51:00,1
2019-07-19 03:35:00,1
2019-07-19 05:33:00,1
2019-07-19 05:46:00,1
2019-07-19 07:15:00,1
2019-07-19 07:50:00,1
2019-07-19 08:47:00,1
2019-07-19 09:01:00,1
2019-07-19 09:14:00,1
2019-07-19 09:50:00,1
2019-07-19 10:00:00,1
2019-07-19 10:44:00,1
2019-07-19 12:47:00,1
2019-07-19 13:57:00,1
2019-07-19 14:16:00,1
2019-07-19 14:42:00,1
2019-07-19 17:17:00,1
2019-07-19 17:20:00,1
2019-07-19 18:09:00,1
2019-07-19 19:24:00,1
2019-07-19 20:37:00,1
2019-07-19 20:53:00,1
2019-07-19 23:23:00,1
