1442,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-02-16 00:00:00,2
2019-02-16 00:01:00,2
2019-02-16 00:02:00,2
2019-02-16 00:05:00,1
2019-02-16 00:06:00,3
2019-02-16 00:10:00,3
2019-02-16 00:11:00,2
2019-02-16 00:12:00,2
2019-02-16 00:15:00,1
2019-02-16 00:16:00,2
2019-02-16 00:20:00,2
2019-02-16 00:21:00,1
2019-02-16 00:22:00,3
2019-02-16 00:25:00,1
2019-02-16 00:26:00,3
2019-02-16 00:30:00,2
2019-02-16 00:31:00,1
2019-02-16 00:32:00,3
2019-02-16 00:35:00,1
2019-02-16 00:36:00,2
2019-02-16 00:40:00,2
2019-02-16 00:41:00,1
2019-02-16 00:42:00,3
2019-02-16 00:45:00,1
2019-02-16 00:46:00,2
2019-02-16 00:50:00,2
2019-02-16 00:51:00,1
2019-02-16 00:52:00,3
2019-02-16 00:55:00,1
2019-02-16 00:56:00,3
2019-02-16 01:00:00,4
2019-02-16 01:01:00,2
2019-02-16 01:02:00,3
2019-02-16 01:05:00,1
2019-02-16 01:06:00,2
2019-02-16 01:10:00,2
2019-02-16 01:11:00,1
2019-02-16 01:12:00,3
2019-02-16 01:15:00,1
2019-02-16 01:16:00,2
2019-02-16 01:20:00,3
2019-02-16 01:21:00,1
2019-02-16 01:22:00,4
2019-02-16 01:25:00,1
2019-02-16 01:26:00,2
2019-02-16 01:30:00,2
2019-02-16 01:31:00,2
2019-02-16 01:32:00,3
2019-02-16 01:35:00,1
2019-02-16 01:36:00,2
2019-02-16 01:40:00,2
2019-02-16 01:41:00,1
2019-02-16 01:42:00,3
2019-02-16 01:45:00,1
2019-02-16 01:46:00,3
2019-02-16 01:50:00,3
2019-02-16 01:51:00,1
2019-02-16 01:52:00,3
2019-02-16 01:55:00,1
2019-02-16 01:56:00,2
2019-02-16 02:00:00,2
2019-02-16 02:01:00,1
2019-02-16 02:02:00,3
2019-02-16 02:05:00,1
2019-02-16 02:06:00,2
2019-02-16 02:10:00,2
2019-02-16 02:11:00,1
2019-02-16 02:12:00,3
2019-02-16 02:15:00,2
2019-02-16 02:16:00,2
2019-02-16 02:20:00,2
2019-02-16 02:21:00,1
2019-02-16 02:22:00,3
2019-02-16 02:25:00,1
2019-02-16 02:26:00,2
2019-02-16 02:30:00,2
2019-02-16 02:31:00,1
2019-02-16 02:32:00,5
2019-02-16 02:35:00,1
2019-02-16 02:36:00,3
2019-02-16 02:40:00,2
2019-02-16 02:41:00,1
2019-02-16 02:42:00,4
2019-02-16 02:45:00,1
2019-02-16 02:46:00,2
2019-02-16 02:50:00,3
2019-02-16 02:51:00,1
2019-02-16 02:52:00,3
2019-02-16 02:55:00,2
