28,select distinct parent from DBViewCols where viewname=&&&
2019-02-16 02:29:00,1
2019-02-16 04:45:00,1
2019-02-16 04:46:00,1
2019-02-16 07:14:00,1
2019-02-16 08:25:00,1
2019-02-16 09:51:00,4
2019-02-16 09:52:00,4
2019-02-16 09:53:00,2
2019-02-16 10:57:00,1
2019-02-16 13:00:00,1
2019-02-16 14:49:00,1
2019-02-16 15:13:00,1
2019-02-16 15:15:00,1
2019-02-16 16:27:00,1
2019-02-16 17:18:00,1
2019-02-16 17:53:00,1
2019-02-16 18:16:00,1
2019-02-16 18:24:00,1
2019-02-16 19:51:00,2
2019-02-16 20:34:00,1
