1,"SELECT objID, ra, dec, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z,   psfMagErr_u, psfMagErr_g, psfMagErr_r, psfMagErr_i, psfMagErr_z,  extinction_u, extinction_g, extinction_r, extinction_i, extinction_z  FROM star  WHERE (ra > #) AND (ra< #)  AND (dec> #) AND (dec< #)   AND (psfMag_i < #)"
2019-02-16 00:32:00,1
