44,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-02-16 00:33:00,1
2019-02-16 00:35:00,1
2019-02-16 00:38:00,1
2019-02-16 00:40:00,1
2019-02-16 00:44:00,1
2019-02-16 00:45:00,1
2019-02-16 00:47:00,1
2019-02-16 00:49:00,1
2019-02-16 00:51:00,1
2019-02-16 00:54:00,1
2019-02-16 00:56:00,1
2019-02-16 00:57:00,1
2019-02-16 01:01:00,1
2019-02-16 01:03:00,1
2019-02-16 01:05:00,1
2019-02-16 01:07:00,1
2019-02-16 01:09:00,1
2019-02-16 01:11:00,1
2019-02-16 01:13:00,1
2019-02-16 01:17:00,1
2019-02-16 01:18:00,1
2019-02-16 01:20:00,1
2019-02-16 01:23:00,1
2019-02-16 01:24:00,1
2019-02-16 01:28:00,1
2019-02-16 01:33:00,1
2019-02-16 01:36:00,1
2019-02-16 05:08:00,1
2019-02-16 05:10:00,1
2019-02-16 05:13:00,1
2019-02-16 05:22:00,1
2019-02-16 05:23:00,1
2019-02-16 05:25:00,1
2019-02-16 05:26:00,1
2019-02-16 05:27:00,1
2019-02-16 05:29:00,1
2019-02-16 05:30:00,1
2019-02-16 05:32:00,1
2019-02-16 08:43:00,1
2019-02-16 08:51:00,1
2019-02-16 08:56:00,1
2019-02-16 09:03:00,1
2019-02-16 09:06:00,1
2019-02-16 09:10:00,1
