51,select * from galSpecInfo where specObjId=#
2019-02-16 00:38:00,1
2019-02-16 03:26:00,1
2019-02-16 04:59:00,1
2019-02-16 05:40:00,1
2019-02-16 08:14:00,1
2019-02-16 08:52:00,1
2019-02-16 10:58:00,1
2019-02-16 12:14:00,1
2019-02-16 13:18:00,1
2019-02-16 14:27:00,1
2019-02-16 15:44:00,1
2019-02-16 16:12:00,1
2019-02-16 16:23:00,1
2019-02-16 17:13:00,1
2019-02-16 18:00:00,1
2019-02-16 21:00:00,1
2019-02-16 22:10:00,13
2019-02-16 22:33:00,1
2019-02-16 23:10:00,1
2019-02-16 23:31:00,9
2019-02-16 23:32:00,10
2019-02-16 23:52:00,1
