73,"select name,ucd from dbcolumns where tablename = &&& and ( name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&& or  name like &&&)"
2019-02-16 01:00:00,1
2019-02-16 02:29:00,1
2019-02-16 02:34:00,1
2019-02-16 02:41:00,1
2019-02-16 02:59:00,1
2019-02-16 03:07:00,1
2019-02-16 03:09:00,1
2019-02-16 03:17:00,1
2019-02-16 03:18:00,1
2019-02-16 03:59:00,1
2019-02-16 05:58:00,1
2019-02-16 06:59:00,1
2019-02-16 07:17:00,9
2019-02-16 08:57:00,1
2019-02-16 09:52:00,9
2019-02-16 10:00:00,1
2019-02-16 10:27:00,5
2019-02-16 10:28:00,4
2019-02-16 10:29:00,1
2019-02-16 11:59:00,1
2019-02-16 12:21:00,9
2019-02-16 13:59:00,1
2019-02-16 16:00:00,1
2019-02-16 17:22:00,9
2019-02-16 17:45:00,9
2019-02-16 17:59:00,1
