1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj FROM BESTDR9..Galaxy AS p 	JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = P.objID WHERE  p.u < #"
2019-02-16 01:38:00,1
