37,select * from galSpecLine where specObjId=#
2019-02-16 00:03:00,1
2019-02-16 00:44:00,1
2019-02-16 00:45:00,1
2019-02-16 05:26:00,1
2019-02-16 07:21:00,1
2019-02-16 09:27:00,1
2019-02-16 09:30:00,1
2019-02-16 11:58:00,1
2019-02-16 12:12:00,1
2019-02-16 12:34:00,1
2019-02-16 12:56:00,1
2019-02-16 12:59:00,1
2019-02-16 15:24:00,1
2019-02-16 15:44:00,10
2019-02-16 15:54:00,1
2019-02-16 18:18:00,1
2019-02-16 19:27:00,1
2019-02-16 22:10:00,3
2019-02-16 22:11:00,1
2019-02-16 22:38:00,1
2019-02-16 23:32:00,6
