602,"SELECT   p.objid,p.ra,p.dec,p.r,   s.specobjid,s.z,   dbo.fSpecZWarningN(s.zWarning) as warning,   s.plate, s.mjd, s.fiberid   FROM PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE   p.ra < #+# and p.ra > #-#   AND p.dec < #+# and p.dec > #-#"
2019-02-16 00:00:00,1
2019-02-16 00:01:00,1
2019-02-16 00:03:00,1
2019-02-16 00:05:00,1
2019-02-16 00:08:00,1
2019-02-16 00:13:00,1
2019-02-16 00:15:00,1
2019-02-16 00:24:00,1
2019-02-16 00:27:00,1
2019-02-16 00:30:00,1
2019-02-16 00:31:00,1
2019-02-16 00:33:00,1
2019-02-16 00:37:00,1
2019-02-16 00:38:00,1
2019-02-16 00:39:00,1
2019-02-16 00:41:00,1
2019-02-16 00:44:00,1
2019-02-16 00:45:00,1
2019-02-16 00:47:00,1
2019-02-16 00:48:00,1
2019-02-16 00:50:00,1
2019-02-16 00:51:00,1
2019-02-16 00:52:00,1
2019-02-16 00:56:00,1
2019-02-16 00:59:00,1
2019-02-16 01:00:00,1
2019-02-16 01:01:00,1
2019-02-16 01:03:00,1
2019-02-16 01:04:00,1
2019-02-16 01:09:00,1
2019-02-16 01:16:00,1
2019-02-16 01:17:00,1
2019-02-16 01:20:00,1
2019-02-16 01:24:00,1
2019-02-16 01:27:00,1
2019-02-16 01:30:00,1
2019-02-16 01:31:00,1
2019-02-16 01:33:00,1
2019-02-16 01:34:00,1
2019-02-16 01:35:00,1
2019-02-16 01:40:00,1
2019-02-16 01:41:00,1
2019-02-16 01:45:00,1
2019-02-16 01:46:00,1
2019-02-16 01:48:00,1
2019-02-16 01:50:00,1
2019-02-16 01:57:00,1
2019-02-16 02:03:00,1
2019-02-16 02:06:00,1
2019-02-16 02:07:00,1
2019-02-16 02:08:00,1
2019-02-16 02:11:00,1
2019-02-16 02:13:00,1
2019-02-16 02:14:00,1
2019-02-16 02:23:00,1
2019-02-16 02:25:00,1
2019-02-16 02:31:00,1
2019-02-16 02:36:00,1
2019-02-16 02:38:00,1
2019-02-16 02:39:00,1
2019-02-16 02:40:00,1
2019-02-16 02:42:00,1
2019-02-16 02:43:00,1
2019-02-16 02:46:00,1
2019-02-16 02:49:00,1
2019-02-16 02:52:00,1
2019-02-16 02:53:00,1
2019-02-16 02:55:00,1
2019-02-16 02:58:00,1
2019-02-16 03:00:00,1
2019-02-16 03:04:00,1
2019-02-16 03:08:00,1
2019-02-16 03:10:00,1
2019-02-16 03:12:00,1
2019-02-16 03:13:00,1
2019-02-16 03:17:00,1
2019-02-16 03:18:00,1
2019-02-16 03:19:00,1
2019-02-16 03:22:00,1
2019-02-16 03:25:00,1
2019-02-16 03:26:00,1
2019-02-16 03:27:00,1
2019-02-16 03:28:00,1
2019-02-16 03:30:00,1
2019-02-16 03:32:00,1
2019-02-16 03:33:00,1
2019-02-16 03:34:00,1
2019-02-16 03:35:00,1
2019-02-16 03:36:00,1
2019-02-16 03:38:00,1
2019-02-16 03:40:00,1
2019-02-16 03:41:00,1
2019-02-16 03:43:00,1
2019-02-16 03:47:00,1
2019-02-16 03:52:00,1
2019-02-16 03:54:00,1
2019-02-16 03:59:00,1
2019-02-16 04:01:00,1
2019-02-16 04:02:00,1
2019-02-16 04:05:00,1
2019-02-16 04:07:00,1
2019-02-16 04:14:00,1
2019-02-16 04:17:00,1
2019-02-16 04:18:00,1
2019-02-16 04:20:00,1
2019-02-16 04:22:00,1
2019-02-16 04:23:00,1
2019-02-16 04:24:00,1
2019-02-16 04:26:00,1
2019-02-16 04:30:00,1
2019-02-16 04:32:00,1
2019-02-16 04:35:00,1
2019-02-16 04:37:00,1
2019-02-16 04:39:00,1
2019-02-16 04:40:00,1
2019-02-16 04:44:00,1
2019-02-16 04:45:00,1
2019-02-16 04:46:00,1
2019-02-16 04:51:00,1
2019-02-16 04:52:00,1
2019-02-16 04:54:00,1
2019-02-16 04:58:00,1
2019-02-16 04:59:00,1
2019-02-16 05:01:00,1
2019-02-16 05:05:00,1
2019-02-16 05:06:00,1
2019-02-16 05:07:00,1
2019-02-16 05:09:00,1
2019-02-16 05:10:00,1
2019-02-16 05:11:00,1
2019-02-16 05:13:00,1
2019-02-16 05:14:00,1
2019-02-16 05:15:00,1
2019-02-16 05:19:00,1
2019-02-16 05:21:00,1
2019-02-16 05:23:00,1
2019-02-16 05:25:00,1
2019-02-16 05:26:00,1
2019-02-16 05:28:00,1
2019-02-16 05:29:00,1
2019-02-16 05:30:00,1
2019-02-16 05:31:00,1
2019-02-16 05:32:00,1
2019-02-16 05:34:00,1
2019-02-16 05:38:00,1
2019-02-16 05:39:00,1
2019-02-16 05:41:00,1
2019-02-16 05:42:00,1
2019-02-16 05:46:00,1
2019-02-16 05:47:00,1
2019-02-16 05:48:00,1
2019-02-16 05:49:00,1
2019-02-16 05:50:00,1
2019-02-16 05:53:00,1
2019-02-16 05:55:00,1
2019-02-16 05:56:00,1
2019-02-16 05:59:00,1
2019-02-16 06:00:00,1
2019-02-16 06:01:00,1
2019-02-16 06:05:00,1
2019-02-16 06:06:00,1
2019-02-16 06:09:00,1
2019-02-16 06:11:00,1
2019-02-16 06:12:00,1
2019-02-16 06:21:00,1
2019-02-16 06:22:00,1
2019-02-16 06:25:00,1
2019-02-16 06:28:00,1
2019-02-16 06:32:00,1
2019-02-16 06:33:00,1
2019-02-16 06:34:00,1
2019-02-16 06:36:00,1
2019-02-16 06:37:00,1
2019-02-16 06:39:00,1
2019-02-16 06:41:00,1
2019-02-16 06:42:00,1
2019-02-16 06:48:00,1
2019-02-16 06:53:00,1
2019-02-16 06:55:00,1
2019-02-16 06:56:00,1
2019-02-16 06:57:00,1
2019-02-16 07:01:00,1
2019-02-16 07:04:00,1
2019-02-16 07:05:00,1
2019-02-16 07:06:00,1
2019-02-16 07:08:00,1
2019-02-16 07:09:00,1
2019-02-16 07:12:00,1
2019-02-16 07:14:00,1
2019-02-16 07:16:00,1
2019-02-16 07:20:00,1
2019-02-16 07:21:00,1
2019-02-16 07:23:00,1
2019-02-16 07:24:00,1
2019-02-16 07:28:00,1
2019-02-16 07:33:00,1
2019-02-16 07:34:00,1
2019-02-16 07:37:00,1
2019-02-16 07:38:00,1
2019-02-16 07:40:00,1
2019-02-16 07:41:00,1
2019-02-16 07:43:00,1
2019-02-16 07:45:00,1
2019-02-16 07:46:00,1
2019-02-16 07:47:00,1
2019-02-16 07:48:00,1
2019-02-16 07:51:00,1
2019-02-16 07:54:00,1
2019-02-16 07:55:00,1
2019-02-16 07:57:00,1
2019-02-16 08:04:00,1
2019-02-16 08:06:00,1
2019-02-16 08:07:00,1
2019-02-16 08:09:00,1
2019-02-16 08:11:00,1
2019-02-16 08:13:00,1
2019-02-16 08:16:00,1
2019-02-16 08:18:00,1
2019-02-16 08:19:00,1
2019-02-16 08:22:00,1
2019-02-16 08:23:00,1
2019-02-16 08:25:00,1
2019-02-16 08:27:00,1
2019-02-16 08:30:00,1
2019-02-16 08:34:00,1
2019-02-16 08:35:00,1
2019-02-16 08:37:00,1
2019-02-16 08:38:00,1
2019-02-16 08:40:00,1
2019-02-16 08:44:00,1
2019-02-16 08:46:00,1
2019-02-16 08:48:00,1
2019-02-16 08:50:00,1
2019-02-16 08:52:00,1
2019-02-16 08:55:00,1
2019-02-16 08:57:00,1
2019-02-16 09:01:00,1
2019-02-16 09:04:00,1
2019-02-16 09:05:00,1
2019-02-16 09:06:00,1
2019-02-16 09:07:00,1
2019-02-16 09:09:00,1
2019-02-16 09:12:00,1
2019-02-16 09:14:00,1
2019-02-16 09:16:00,1
2019-02-16 09:21:00,1
2019-02-16 09:24:00,1
2019-02-16 09:25:00,1
2019-02-16 09:28:00,1
2019-02-16 09:30:00,1
2019-02-16 09:33:00,1
2019-02-16 09:37:00,1
2019-02-16 09:52:00,1
2019-02-16 09:53:00,1
2019-02-16 09:55:00,1
2019-02-16 09:58:00,1
2019-02-16 10:01:00,1
2019-02-16 10:03:00,1
2019-02-16 10:05:00,1
2019-02-16 10:11:00,1
2019-02-16 10:13:00,1
2019-02-16 10:14:00,1
2019-02-16 10:16:00,1
2019-02-16 10:17:00,1
