671,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-10-10 03:21:00,42
2019-10-10 06:09:00,42
2019-10-10 07:12:00,18
2019-10-10 09:45:00,42
2019-10-10 10:12:00,20
2019-10-10 10:13:00,19
2019-10-10 10:14:00,12
2019-10-10 10:15:00,15
2019-10-10 10:16:00,15
2019-10-10 10:17:00,6
2019-10-10 10:45:00,42
2019-10-10 12:31:00,42
2019-10-10 13:10:00,68
2019-10-10 14:08:00,18
2019-10-10 14:09:00,18
2019-10-10 15:53:00,42
2019-10-10 21:17:00,42
2019-10-10 22:06:00,42
2019-10-10 22:09:00,42
2019-10-10 23:25:00,42
2019-10-10 23:40:00,42
