2,"select v.[name] as viewname, s.[name] as [schema] from sys.views as v,sys.schemas as s where v.schema_id = s.schema_id --and s.[name] = &&& Select plate, MJD, fiberID from specobjall  where subClass = &&& and snMedian_g > #"
2019-10-10 03:47:00,2
