269,select * from fDocFunctionParams(&&&)
2019-10-10 00:54:00,1
2019-10-10 04:57:00,1
2019-10-10 06:51:00,1
2019-10-10 07:32:00,1
2019-10-10 08:33:00,1
2019-10-10 08:39:00,1
2019-10-10 09:08:00,1
2019-10-10 09:29:00,1
2019-10-10 09:32:00,1
2019-10-10 09:58:00,12
2019-10-10 09:59:00,16
2019-10-10 10:00:00,15
2019-10-10 10:01:00,15
2019-10-10 10:02:00,12
2019-10-10 10:03:00,24
2019-10-10 10:04:00,12
2019-10-10 10:05:00,17
2019-10-10 10:06:00,21
2019-10-10 10:07:00,17
2019-10-10 10:08:00,14
2019-10-10 10:09:00,18
2019-10-10 10:10:00,13
2019-10-10 10:11:00,10
2019-10-10 10:25:00,1
2019-10-10 12:22:00,1
2019-10-10 12:26:00,1
2019-10-10 12:28:00,4
2019-10-10 12:29:00,8
2019-10-10 12:31:00,2
2019-10-10 12:32:00,6
2019-10-10 12:34:00,2
2019-10-10 12:44:00,1
2019-10-10 13:18:00,1
2019-10-10 13:19:00,1
2019-10-10 13:33:00,1
2019-10-10 13:37:00,1
2019-10-10 13:43:00,1
2019-10-10 14:58:00,1
2019-10-10 15:15:00,1
2019-10-10 15:43:00,1
2019-10-10 16:12:00,1
2019-10-10 16:14:00,1
2019-10-10 16:21:00,1
2019-10-10 16:44:00,1
2019-10-10 17:12:00,1
2019-10-10 17:47:00,1
2019-10-10 20:07:00,1
2019-10-10 21:10:00,1
2019-10-10 22:05:00,1
2019-10-10 22:59:00,1
