9,"select px,py from Celltag3 c     where c.sampleid=#       and c.ptype=#       and c.tdist<#"
2019-10-10 14:17:00,1
2019-10-10 14:18:00,1
2019-10-10 14:19:00,1
2019-10-10 14:20:00,1
2019-10-10 14:21:00,1
2019-10-10 14:25:00,1
2019-10-10 14:26:00,1
2019-10-10 14:27:00,1
2019-10-10 16:03:00,1
