76,"SELECT g.objID, g.ra, g.dec, q.z, q.zErr, q.class, q.subclass FROM GALAXY as g, SpecObjAll as q WHERE g.objID = q.bestObjID and (g.ra between # and #) and (g.dec between # and #)"
2019-10-10 04:55:00,6
2019-10-10 04:56:00,12
2019-10-10 05:36:00,4
2019-10-10 05:37:00,1
2019-10-10 08:52:00,2
2019-10-10 09:23:00,1
2019-10-10 13:04:00,1
2019-10-10 13:08:00,1
2019-10-10 13:20:00,2
2019-10-10 13:21:00,1
2019-10-10 14:17:00,1
2019-10-10 14:20:00,1
2019-10-10 15:31:00,1
2019-10-10 15:51:00,1
2019-10-10 15:52:00,2
2019-10-10 16:11:00,1
2019-10-10 16:14:00,1
2019-10-10 16:21:00,1
2019-10-10 17:01:00,1
2019-10-10 17:05:00,1
2019-10-10 17:08:00,1
2019-10-10 17:47:00,1
2019-10-10 17:48:00,1
2019-10-10 19:07:00,1
2019-10-10 19:34:00,1
2019-10-10 20:27:00,6
2019-10-10 20:28:00,1
2019-10-10 20:29:00,2
2019-10-10 20:30:00,5
2019-10-10 20:31:00,4
2019-10-10 20:33:00,1
2019-10-10 20:34:00,4
2019-10-10 20:35:00,4
2019-10-10 20:36:00,1
2019-10-10 23:33:00,1
