77,select * from PhotozRF where objid=#
2019-10-10 00:24:00,1
2019-10-10 00:32:00,1
2019-10-10 00:46:00,1
2019-10-10 00:48:00,1
2019-10-10 00:55:00,1
2019-10-10 01:02:00,1
2019-10-10 01:29:00,1
2019-10-10 01:49:00,1
2019-10-10 01:53:00,1
2019-10-10 02:43:00,1
2019-10-10 02:44:00,1
2019-10-10 03:14:00,1
2019-10-10 03:19:00,1
2019-10-10 03:21:00,1
2019-10-10 04:00:00,1
2019-10-10 04:02:00,1
2019-10-10 04:53:00,2
2019-10-10 05:00:00,1
2019-10-10 05:02:00,1
2019-10-10 05:13:00,1
2019-10-10 05:19:00,1
2019-10-10 06:28:00,1
2019-10-10 06:40:00,1
2019-10-10 06:58:00,1
2019-10-10 07:02:00,1
2019-10-10 09:54:00,1
2019-10-10 10:11:00,1
2019-10-10 11:09:00,1
2019-10-10 12:00:00,1
2019-10-10 12:17:00,1
2019-10-10 12:27:00,1
2019-10-10 12:29:00,1
2019-10-10 12:44:00,1
2019-10-10 13:16:00,1
2019-10-10 13:43:00,1
2019-10-10 13:44:00,1
2019-10-10 13:56:00,1
2019-10-10 15:19:00,1
2019-10-10 15:30:00,1
2019-10-10 15:39:00,1
2019-10-10 15:47:00,1
2019-10-10 15:53:00,1
2019-10-10 16:03:00,1
2019-10-10 16:05:00,1
2019-10-10 16:14:00,2
2019-10-10 17:09:00,1
2019-10-10 17:42:00,1
2019-10-10 17:47:00,1
2019-10-10 18:14:00,1
2019-10-10 18:44:00,1
2019-10-10 19:06:00,1
2019-10-10 19:07:00,1
2019-10-10 19:08:00,1
2019-10-10 19:21:00,1
2019-10-10 20:11:00,1
2019-10-10 20:18:00,1
2019-10-10 20:19:00,1
2019-10-10 20:56:00,1
2019-10-10 21:12:00,1
2019-10-10 21:21:00,1
2019-10-10 21:40:00,1
2019-10-10 21:49:00,1
2019-10-10 22:03:00,1
2019-10-10 22:26:00,1
2019-10-10 22:36:00,1
2019-10-10 22:39:00,1
2019-10-10 23:12:00,1
2019-10-10 23:13:00,1
2019-10-10 23:19:00,1
2019-10-10 23:25:00,1
2019-10-10 23:28:00,1
2019-10-10 23:35:00,1
2019-10-10 23:45:00,1
2019-10-10 23:46:00,1
2019-10-10 23:54:00,1
