1,"SELECT TOP #    p.objid,p.ra,p.dec,p.u,p.g,p.r,p.i,p.z,    s.z as redshift into mydb.MyTable from PhotoObj AS p   JOIN SpecObj AS s ON s.bestobjid = p.objid   WHERE     p.ra BETWEEN # AND # and p.dec BETWEEN # AND # and s.z < #"
2019-10-10 13:30:00,1
