5263,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-10 00:04:00,4
2019-10-10 00:05:00,7
2019-10-10 00:06:00,5
2019-10-10 00:07:00,14
2019-10-10 00:08:00,7
2019-10-10 00:14:00,4
2019-10-10 00:15:00,7
2019-10-10 00:16:00,7
2019-10-10 00:17:00,12
2019-10-10 00:18:00,9
2019-10-10 00:24:00,4
2019-10-10 00:25:00,7
2019-10-10 00:26:00,6
2019-10-10 00:27:00,11
2019-10-10 00:28:00,9
2019-10-10 00:34:00,4
2019-10-10 00:35:00,7
2019-10-10 00:36:00,5
2019-10-10 00:37:00,11
2019-10-10 00:38:00,10
2019-10-10 00:44:00,4
2019-10-10 00:45:00,7
2019-10-10 00:46:00,5
2019-10-10 00:47:00,11
2019-10-10 00:48:00,9
2019-10-10 00:54:00,4
2019-10-10 00:55:00,7
2019-10-10 00:56:00,5
2019-10-10 00:57:00,11
2019-10-10 00:58:00,9
2019-10-10 01:04:00,4
2019-10-10 01:05:00,4
2019-10-10 01:06:00,6
2019-10-10 01:07:00,11
2019-10-10 01:08:00,9
2019-10-10 01:14:00,4
2019-10-10 01:15:00,7
2019-10-10 01:16:00,5
2019-10-10 01:17:00,11
2019-10-10 01:18:00,9
2019-10-10 01:24:00,4
2019-10-10 01:25:00,7
2019-10-10 01:26:00,5
2019-10-10 01:27:00,11
2019-10-10 01:28:00,9
2019-10-10 01:34:00,4
2019-10-10 01:35:00,7
2019-10-10 01:36:00,5
2019-10-10 01:37:00,11
2019-10-10 01:38:00,9
2019-10-10 01:44:00,4
2019-10-10 01:45:00,7
2019-10-10 01:46:00,5
2019-10-10 01:47:00,10
2019-10-10 01:48:00,10
2019-10-10 01:54:00,4
2019-10-10 01:55:00,7
2019-10-10 01:56:00,5
2019-10-10 01:57:00,10
2019-10-10 01:58:00,10
2019-10-10 02:04:00,4
2019-10-10 02:05:00,4
2019-10-10 02:06:00,5
2019-10-10 02:07:00,10
2019-10-10 02:08:00,11
2019-10-10 02:14:00,4
2019-10-10 02:15:00,7
2019-10-10 02:16:00,5
2019-10-10 02:17:00,10
2019-10-10 02:18:00,10
2019-10-10 02:24:00,4
2019-10-10 02:25:00,7
2019-10-10 02:26:00,5
2019-10-10 02:27:00,9
2019-10-10 02:28:00,11
2019-10-10 02:34:00,4
2019-10-10 02:35:00,7
2019-10-10 02:36:00,5
2019-10-10 02:37:00,9
2019-10-10 02:38:00,11
2019-10-10 02:44:00,4
2019-10-10 02:45:00,7
2019-10-10 02:46:00,5
2019-10-10 02:47:00,9
2019-10-10 02:48:00,11
2019-10-10 02:54:00,4
2019-10-10 02:55:00,7
2019-10-10 02:56:00,3
2019-10-10 02:57:00,11
2019-10-10 02:58:00,11
2019-10-10 03:04:00,4
2019-10-10 03:05:00,4
2019-10-10 03:06:00,5
2019-10-10 03:07:00,11
2019-10-10 03:08:00,12
2019-10-10 03:14:00,4
2019-10-10 03:15:00,6
2019-10-10 03:16:00,4
2019-10-10 03:17:00,11
2019-10-10 03:18:00,12
2019-10-10 03:24:00,5
2019-10-10 03:25:00,5
2019-10-10 03:26:00,5
2019-10-10 03:27:00,13
2019-10-10 03:28:00,11
2019-10-10 03:34:00,4
2019-10-10 03:35:00,5
2019-10-10 03:36:00,5
2019-10-10 03:37:00,11
2019-10-10 03:38:00,11
2019-10-10 03:44:00,4
2019-10-10 03:45:00,4
2019-10-10 03:46:00,6
2019-10-10 03:47:00,12
2019-10-10 03:48:00,11
2019-10-10 03:54:00,4
2019-10-10 03:55:00,4
2019-10-10 03:56:00,7
2019-10-10 03:57:00,11
2019-10-10 03:58:00,12
2019-10-10 04:04:00,4
2019-10-10 04:05:00,4
2019-10-10 04:06:00,6
2019-10-10 04:07:00,10
2019-10-10 04:08:00,12
2019-10-10 04:14:00,4
2019-10-10 04:15:00,4
2019-10-10 04:16:00,6
2019-10-10 04:17:00,10
2019-10-10 04:18:00,12
2019-10-10 04:24:00,4
2019-10-10 04:25:00,4
2019-10-10 04:26:00,6
2019-10-10 04:27:00,10
2019-10-10 04:28:00,12
2019-10-10 04:34:00,4
2019-10-10 04:35:00,4
2019-10-10 04:36:00,6
2019-10-10 04:37:00,10
2019-10-10 04:38:00,12
2019-10-10 04:44:00,4
2019-10-10 04:45:00,4
2019-10-10 04:46:00,6
2019-10-10 04:47:00,10
2019-10-10 04:48:00,12
2019-10-10 04:54:00,4
2019-10-10 04:55:00,4
2019-10-10 04:56:00,6
2019-10-10 04:57:00,10
2019-10-10 04:58:00,13
2019-10-10 05:04:00,4
2019-10-10 05:05:00,4
2019-10-10 05:06:00,7
2019-10-10 05:07:00,10
2019-10-10 05:08:00,13
2019-10-10 05:14:00,4
2019-10-10 05:15:00,4
2019-10-10 05:16:00,6
2019-10-10 05:17:00,10
2019-10-10 05:18:00,12
2019-10-10 05:24:00,4
2019-10-10 05:25:00,4
2019-10-10 05:26:00,7
2019-10-10 05:27:00,10
2019-10-10 05:28:00,12
2019-10-10 05:34:00,4
2019-10-10 05:35:00,4
2019-10-10 05:36:00,6
2019-10-10 05:37:00,10
2019-10-10 05:38:00,12
2019-10-10 05:44:00,4
2019-10-10 05:45:00,4
2019-10-10 05:46:00,6
2019-10-10 05:47:00,10
2019-10-10 05:48:00,12
2019-10-10 05:54:00,4
2019-10-10 05:55:00,4
2019-10-10 05:56:00,6
2019-10-10 05:57:00,11
2019-10-10 05:58:00,12
2019-10-10 06:04:00,4
2019-10-10 06:05:00,4
2019-10-10 06:06:00,6
2019-10-10 06:07:00,12
2019-10-10 06:08:00,12
2019-10-10 06:14:00,4
2019-10-10 06:15:00,4
2019-10-10 06:16:00,7
2019-10-10 06:17:00,10
2019-10-10 06:18:00,12
2019-10-10 06:24:00,4
2019-10-10 06:25:00,4
2019-10-10 06:26:00,6
2019-10-10 06:27:00,11
2019-10-10 06:28:00,12
2019-10-10 06:34:00,4
2019-10-10 06:35:00,4
2019-10-10 06:36:00,7
2019-10-10 06:37:00,11
2019-10-10 06:38:00,12
2019-10-10 06:44:00,5
2019-10-10 06:45:00,4
2019-10-10 06:46:00,7
2019-10-10 06:47:00,10
2019-10-10 06:48:00,13
2019-10-10 06:54:00,4
2019-10-10 06:55:00,4
2019-10-10 06:56:00,6
2019-10-10 06:57:00,10
2019-10-10 06:58:00,12
2019-10-10 07:04:00,4
2019-10-10 07:05:00,4
2019-10-10 07:06:00,6
2019-10-10 07:07:00,10
2019-10-10 07:08:00,12
2019-10-10 07:14:00,4
2019-10-10 07:15:00,4
2019-10-10 07:16:00,7
2019-10-10 07:17:00,10
2019-10-10 07:18:00,13
2019-10-10 07:24:00,4
2019-10-10 07:25:00,4
2019-10-10 07:26:00,6
2019-10-10 07:27:00,10
2019-10-10 07:28:00,12
2019-10-10 07:34:00,4
2019-10-10 07:35:00,4
2019-10-10 07:36:00,6
2019-10-10 07:37:00,10
2019-10-10 07:38:00,12
2019-10-10 07:44:00,4
2019-10-10 07:45:00,4
2019-10-10 07:46:00,6
2019-10-10 07:47:00,10
2019-10-10 07:48:00,12
2019-10-10 07:54:00,4
2019-10-10 07:55:00,4
2019-10-10 07:56:00,6
