40,select distinct parent from DBViewCols where viewname=&&&
2019-05-01 00:14:00,1
2019-05-01 00:43:00,1
2019-05-01 02:15:00,6
2019-05-01 02:18:00,2
2019-05-01 02:28:00,2
2019-05-01 02:29:00,3
2019-05-01 02:30:00,5
2019-05-01 02:31:00,2
2019-05-01 02:32:00,1
2019-05-01 02:57:00,1
2019-05-01 04:43:00,1
2019-05-01 05:06:00,1
2019-05-01 06:31:00,1
2019-05-01 07:08:00,1
2019-05-01 09:40:00,1
2019-05-01 09:52:00,1
2019-05-01 10:50:00,1
2019-05-01 11:19:00,1
2019-05-01 12:58:00,1
2019-05-01 13:24:00,1
2019-05-01 15:31:00,1
2019-05-01 17:51:00,1
2019-05-01 18:26:00,1
2019-05-01 20:24:00,1
2019-05-01 20:28:00,1
2019-05-01 23:44:00,1
