8,"SELECT   TOP # mangaid, input_teff, psfmag_#, psfmag_# FROM MaStar_goodstars  WHERE mangaid=&&&"
2019-01-09 17:30:00,1
2019-01-09 17:44:00,1
2019-01-09 18:26:00,1
2019-01-09 18:27:00,1
2019-01-09 18:28:00,1
2019-01-09 18:30:00,1
2019-01-09 18:38:00,1
2019-01-09 18:39:00,1
