46,select distinct parent from DBViewCols where viewname=&&&
2019-01-09 05:57:00,3
2019-01-09 05:58:00,5
2019-01-09 05:59:00,3
2019-01-09 06:00:00,1
2019-01-09 07:08:00,1
2019-01-09 08:27:00,1
2019-01-09 13:18:00,1
2019-01-09 13:34:00,1
2019-01-09 14:47:00,1
2019-01-09 14:55:00,2
2019-01-09 15:35:00,1
2019-01-09 16:17:00,1
2019-01-09 17:38:00,2
2019-01-09 17:49:00,1
2019-01-09 17:53:00,1
2019-01-09 17:55:00,1
2019-01-09 18:44:00,3
2019-01-09 18:45:00,2
2019-01-09 18:46:00,3
2019-01-09 18:47:00,2
2019-01-09 18:48:00,1
2019-01-09 18:51:00,1
2019-01-09 20:21:00,1
2019-01-09 20:28:00,1
2019-01-09 21:16:00,4
2019-01-09 21:35:00,1
2019-01-09 23:42:00,1
