1,"select top #   m.ra, m.dec, m.objid, p.z as Photo_z, p.zerr as Photo_z_err, s.z as Spec_z, s.zerr as Spec_z_err from MyDB.Gal_OBJIDS_RA_indexed m    JOIN Photoz p on p.objid = m.objid   JOIN Specobj s on s.bestobjid = m.objid WHERE m.ra in (select q.ra from MyDB.Gal_OBJIDS_RA_indexed q)"
2019-01-09 16:14:00,1
