1,"SELECT distinct top #   m.ra, m.dec, m.distance   FROM NN1 m  WHERE m.ra IN   (     SELECT     p.BOSS_HEADS_RA     FROM RA_AND_DEC p   ) order by distance"
2019-01-09 15:18:00,1
