1,"SELECT top #   m.objid, m.ra, m.dec   FROM NN_#ARCSeconds WHERE m.ra IN   (     SELECT     p.BOSS_HEADS_RA     FROM RA_AND_DEC   )"
2019-01-09 15:15:00,1
