1,"SELECT TOP #    p.objid, p.ra, p.dec, p.u,    p.g, p.r, p.i, p.z,    s.class into mydb.MyTable from PhotoObj AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE     p.u BETWEEN # AND #    AND s.class = &&&     AND s.zWarning = #     AND s.z between # AND #    AND p.clean = #"
2019-06-08 16:45:00,1
