28,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-06-08 02:42:00,1
2019-06-08 02:48:00,1
2019-06-08 02:53:00,1
2019-06-08 03:57:00,1
2019-06-08 04:02:00,1
2019-06-08 04:08:00,1
2019-06-08 04:45:00,1
2019-06-08 04:46:00,1
2019-06-08 04:53:00,1
2019-06-08 04:54:00,1
2019-06-08 04:55:00,1
2019-06-08 04:57:00,1
2019-06-08 05:03:00,1
2019-06-08 05:04:00,1
2019-06-08 05:05:00,1
2019-06-08 05:06:00,1
2019-06-08 05:08:00,1
2019-06-08 05:34:00,1
2019-06-08 05:37:00,1
2019-06-08 05:41:00,1
2019-06-08 05:51:00,1
2019-06-08 05:55:00,1
2019-06-08 06:00:00,1
2019-06-08 06:05:00,1
2019-06-08 06:10:00,1
2019-06-08 22:52:00,1
2019-06-08 22:55:00,1
2019-06-08 23:00:00,1
