158,select * from dbo.fDocColumns(&&&)
2019-06-08 00:39:00,1
2019-06-08 00:46:00,1
2019-06-08 00:53:00,1
2019-06-08 00:54:00,5
2019-06-08 00:55:00,2
2019-06-08 00:56:00,3
2019-06-08 00:57:00,1
2019-06-08 01:37:00,1
2019-06-08 01:55:00,1
2019-06-08 02:24:00,1
2019-06-08 02:48:00,1
2019-06-08 02:49:00,1
2019-06-08 03:44:00,1
2019-06-08 03:45:00,1
2019-06-08 03:46:00,2
2019-06-08 03:50:00,2
2019-06-08 03:58:00,1
2019-06-08 04:34:00,1
2019-06-08 05:19:00,1
2019-06-08 05:20:00,1
2019-06-08 05:26:00,1
2019-06-08 05:29:00,1
2019-06-08 05:46:00,1
2019-06-08 06:04:00,1
2019-06-08 06:26:00,2
2019-06-08 06:28:00,1
2019-06-08 06:53:00,1
2019-06-08 06:55:00,1
2019-06-08 07:14:00,1
2019-06-08 07:18:00,1
2019-06-08 07:47:00,1
2019-06-08 07:49:00,1
2019-06-08 07:54:00,1
2019-06-08 08:03:00,1
2019-06-08 08:04:00,2
2019-06-08 08:22:00,1
2019-06-08 08:30:00,1
2019-06-08 08:37:00,2
2019-06-08 08:39:00,1
2019-06-08 08:46:00,1
2019-06-08 08:59:00,1
2019-06-08 09:10:00,1
2019-06-08 09:25:00,1
2019-06-08 09:47:00,1
2019-06-08 09:48:00,2
2019-06-08 10:02:00,1
2019-06-08 10:17:00,2
2019-06-08 10:18:00,1
2019-06-08 10:19:00,3
2019-06-08 10:20:00,2
2019-06-08 10:21:00,3
2019-06-08 10:22:00,1
2019-06-08 10:24:00,1
2019-06-08 10:28:00,1
2019-06-08 10:30:00,1
2019-06-08 10:31:00,2
2019-06-08 10:33:00,1
2019-06-08 10:37:00,3
2019-06-08 10:38:00,1
2019-06-08 11:10:00,1
2019-06-08 11:33:00,2
2019-06-08 11:48:00,1
2019-06-08 12:08:00,1
2019-06-08 12:32:00,1
2019-06-08 12:36:00,1
2019-06-08 12:52:00,1
2019-06-08 12:55:00,1
2019-06-08 12:59:00,2
2019-06-08 13:00:00,1
2019-06-08 13:04:00,1
2019-06-08 13:27:00,4
2019-06-08 13:48:00,1
2019-06-08 13:53:00,1
2019-06-08 13:55:00,1
2019-06-08 13:57:00,2
2019-06-08 14:16:00,1
2019-06-08 14:21:00,1
2019-06-08 14:41:00,1
2019-06-08 14:46:00,1
2019-06-08 14:52:00,1
2019-06-08 14:55:00,1
2019-06-08 15:01:00,1
2019-06-08 15:29:00,2
2019-06-08 15:35:00,2
2019-06-08 15:43:00,1
2019-06-08 16:04:00,1
2019-06-08 16:10:00,1
2019-06-08 16:27:00,1
2019-06-08 16:37:00,1
2019-06-08 16:42:00,1
2019-06-08 16:45:00,1
2019-06-08 16:46:00,1
2019-06-08 16:58:00,1
2019-06-08 17:41:00,1
2019-06-08 17:51:00,1
2019-06-08 18:36:00,1
2019-06-08 18:41:00,1
2019-06-08 18:42:00,1
2019-06-08 18:51:00,1
2019-06-08 19:09:00,1
2019-06-08 19:12:00,1
2019-06-08 19:16:00,1
2019-06-08 19:32:00,1
2019-06-08 19:34:00,1
2019-06-08 20:11:00,1
2019-06-08 20:18:00,2
2019-06-08 20:22:00,1
2019-06-08 20:23:00,1
2019-06-08 20:26:00,1
2019-06-08 20:27:00,1
2019-06-08 20:29:00,1
2019-06-08 20:38:00,1
2019-06-08 20:39:00,1
2019-06-08 21:36:00,2
2019-06-08 21:42:00,1
2019-06-08 22:05:00,1
2019-06-08 22:23:00,1
2019-06-08 22:26:00,1
2019-06-08 22:32:00,1
2019-06-08 22:33:00,1
2019-06-08 22:34:00,2
2019-06-08 22:42:00,1
2019-06-08 23:22:00,1
2019-06-08 23:32:00,1
2019-06-08 23:56:00,1
