85,select * from galSpecIndx where specObjId=#
2019-06-08 09:36:00,1
2019-06-08 10:10:00,1
2019-06-08 12:12:00,1
2019-06-08 13:13:00,1
2019-06-08 14:39:00,1
2019-06-08 14:42:00,1
2019-06-08 14:47:00,1
2019-06-08 14:51:00,1
2019-06-08 14:55:00,1
2019-06-08 15:00:00,1
2019-06-08 15:04:00,1
2019-06-08 15:08:00,1
2019-06-08 15:12:00,1
2019-06-08 15:16:00,2
2019-06-08 15:20:00,1
2019-06-08 15:24:00,1
2019-06-08 15:28:00,1
2019-06-08 15:32:00,1
2019-06-08 15:37:00,1
2019-06-08 15:41:00,1
2019-06-08 15:45:00,1
2019-06-08 15:49:00,1
2019-06-08 15:54:00,1
2019-06-08 15:58:00,1
2019-06-08 16:02:00,1
2019-06-08 16:06:00,1
2019-06-08 16:19:00,1
2019-06-08 16:23:00,1
2019-06-08 16:27:00,1
2019-06-08 16:32:00,1
2019-06-08 16:36:00,1
2019-06-08 16:40:00,1
2019-06-08 16:44:00,1
2019-06-08 16:49:00,1
2019-06-08 16:54:00,1
2019-06-08 16:59:00,1
2019-06-08 17:04:00,1
2019-06-08 17:05:00,1
2019-06-08 17:09:00,1
2019-06-08 17:14:00,1
2019-06-08 17:19:00,1
2019-06-08 17:25:00,1
2019-06-08 17:30:00,1
2019-06-08 17:35:00,1
2019-06-08 17:41:00,1
2019-06-08 17:46:00,1
2019-06-08 17:51:00,1
2019-06-08 17:56:00,1
2019-06-08 18:01:00,1
2019-06-08 18:05:00,2
2019-06-08 18:10:00,1
2019-06-08 18:14:00,1
2019-06-08 18:18:00,1
2019-06-08 18:22:00,1
2019-06-08 18:26:00,1
2019-06-08 18:30:00,1
2019-06-08 18:34:00,1
2019-06-08 18:38:00,1
2019-06-08 18:42:00,1
2019-06-08 18:46:00,1
2019-06-08 18:50:00,1
2019-06-08 18:54:00,1
2019-06-08 18:58:00,1
2019-06-08 19:03:00,1
2019-06-08 19:07:00,1
2019-06-08 19:11:00,1
2019-06-08 19:15:00,1
2019-06-08 19:19:00,1
2019-06-08 19:23:00,1
2019-06-08 19:28:00,1
2019-06-08 19:32:00,1
2019-06-08 19:36:00,1
2019-06-08 19:40:00,1
2019-06-08 19:44:00,1
2019-06-08 19:48:00,1
2019-06-08 19:52:00,1
2019-06-08 19:55:00,1
2019-06-08 19:59:00,1
2019-06-08 20:03:00,1
2019-06-08 20:09:00,1
2019-06-08 20:13:00,1
2019-06-08 20:16:00,1
2019-06-08 20:20:00,1
