2207,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-06-08 06:38:00,2
2019-06-08 06:39:00,2
2019-06-08 06:54:00,1
2019-06-08 06:55:00,3
2019-06-08 07:05:00,2
2019-06-08 07:06:00,2
2019-06-08 07:17:00,2
2019-06-08 07:19:00,1
2019-06-08 07:20:00,17
2019-06-08 07:21:00,8
2019-06-08 07:22:00,12
2019-06-08 07:23:00,8
2019-06-08 07:24:00,10
2019-06-08 07:25:00,10
2019-06-08 07:26:00,12
2019-06-08 07:27:00,8
2019-06-08 07:28:00,13
2019-06-08 07:29:00,11
2019-06-08 07:30:00,8
2019-06-08 07:31:00,12
2019-06-08 07:32:00,10
2019-06-08 07:33:00,10
2019-06-08 07:34:00,14
2019-06-08 07:35:00,8
2019-06-08 07:36:00,10
2019-06-08 07:37:00,12
2019-06-08 07:38:00,8
2019-06-08 07:39:00,12
2019-06-08 07:40:00,10
2019-06-08 07:41:00,8
2019-06-08 07:42:00,12
2019-06-08 07:43:00,8
2019-06-08 07:44:00,11
2019-06-08 07:45:00,8
2019-06-08 07:46:00,10
2019-06-08 07:47:00,12
2019-06-08 07:48:00,9
2019-06-08 07:49:00,13
2019-06-08 07:50:00,8
2019-06-08 07:51:00,10
2019-06-08 07:52:00,12
2019-06-08 07:53:00,11
2019-06-08 07:54:00,11
2019-06-08 07:55:00,10
2019-06-08 07:56:00,12
2019-06-08 07:57:00,8
2019-06-08 07:58:00,8
2019-06-08 07:59:00,14
2019-06-08 08:00:00,6
2019-06-08 08:01:00,12
2019-06-08 08:02:00,11
2019-06-08 08:03:00,12
2019-06-08 08:04:00,12
2019-06-08 08:05:00,13
2019-06-08 08:06:00,8
2019-06-08 08:07:00,14
2019-06-08 08:08:00,12
2019-06-08 08:09:00,12
2019-06-08 08:10:00,10
2019-06-08 08:11:00,12
2019-06-08 08:12:00,12
2019-06-08 08:13:00,10
2019-06-08 08:14:00,12
2019-06-08 08:15:00,10
2019-06-08 08:16:00,10
2019-06-08 08:17:00,13
2019-06-08 08:18:00,13
2019-06-08 08:19:00,8
2019-06-08 08:20:00,12
2019-06-08 08:21:00,10
2019-06-08 08:22:00,10
2019-06-08 08:23:00,10
2019-06-08 08:24:00,12
2019-06-08 08:25:00,14
2019-06-08 08:26:00,8
2019-06-08 08:27:00,14
2019-06-08 08:28:00,8
2019-06-08 08:29:00,10
2019-06-08 08:30:00,10
2019-06-08 08:31:00,12
2019-06-08 08:32:00,10
2019-06-08 08:33:00,13
2019-06-08 08:34:00,8
2019-06-08 08:35:00,11
2019-06-08 08:36:00,10
2019-06-08 08:37:00,8
2019-06-08 08:38:00,8
2019-06-08 08:39:00,12
2019-06-08 08:40:00,8
2019-06-08 08:41:00,8
2019-06-08 08:42:00,12
2019-06-08 08:43:00,11
2019-06-08 08:44:00,5
2019-06-08 08:45:00,14
2019-06-08 08:46:00,10
2019-06-08 08:47:00,10
2019-06-08 08:48:00,14
2019-06-08 08:49:00,10
2019-06-08 08:50:00,12
2019-06-08 08:51:00,8
2019-06-08 08:52:00,14
2019-06-08 08:53:00,10
2019-06-08 08:54:00,8
2019-06-08 08:55:00,8
2019-06-08 08:56:00,14
2019-06-08 08:57:00,10
2019-06-08 08:58:00,8
2019-06-08 08:59:00,11
2019-06-08 09:00:00,10
2019-06-08 09:01:00,12
2019-06-08 09:02:00,11
2019-06-08 09:03:00,11
2019-06-08 09:04:00,9
2019-06-08 09:05:00,8
2019-06-08 09:06:00,10
2019-06-08 09:07:00,12
2019-06-08 09:08:00,12
2019-06-08 09:09:00,10
2019-06-08 09:10:00,10
2019-06-08 09:11:00,12
2019-06-08 09:12:00,10
2019-06-08 09:13:00,10
2019-06-08 09:14:00,10
2019-06-08 09:15:00,10
2019-06-08 09:16:00,12
2019-06-08 09:17:00,10
2019-06-08 09:18:00,10
2019-06-08 09:19:00,8
2019-06-08 09:20:00,10
2019-06-08 09:21:00,12
2019-06-08 09:22:00,7
2019-06-08 09:23:00,7
2019-06-08 09:24:00,12
2019-06-08 09:25:00,8
2019-06-08 09:26:00,8
2019-06-08 09:27:00,8
2019-06-08 09:28:00,6
2019-06-08 09:29:00,6
2019-06-08 09:30:00,6
2019-06-08 09:31:00,7
2019-06-08 09:32:00,3
2019-06-08 09:33:00,2
2019-06-08 09:34:00,10
2019-06-08 09:35:00,10
2019-06-08 09:36:00,9
2019-06-08 09:37:00,11
2019-06-08 09:38:00,10
2019-06-08 09:39:00,10
2019-06-08 09:40:00,16
2019-06-08 09:41:00,8
2019-06-08 09:42:00,5
2019-06-08 09:43:00,11
2019-06-08 09:44:00,8
2019-06-08 09:45:00,12
2019-06-08 09:46:00,12
2019-06-08 09:47:00,8
2019-06-08 09:48:00,8
2019-06-08 09:49:00,12
2019-06-08 09:50:00,12
2019-06-08 09:51:00,14
2019-06-08 09:52:00,14
2019-06-08 09:53:00,12
2019-06-08 09:54:00,11
2019-06-08 09:55:00,9
2019-06-08 09:56:00,12
2019-06-08 09:57:00,8
2019-06-08 09:58:00,8
2019-06-08 09:59:00,10
2019-06-08 10:00:00,6
2019-06-08 10:01:00,12
2019-06-08 10:02:00,12
2019-06-08 10:03:00,8
2019-06-08 10:04:00,8
2019-06-08 10:05:00,12
2019-06-08 10:06:00,8
2019-06-08 10:07:00,6
2019-06-08 10:08:00,10
2019-06-08 10:09:00,10
2019-06-08 10:10:00,10
2019-06-08 10:11:00,6
2019-06-08 10:12:00,10
2019-06-08 10:13:00,8
2019-06-08 10:14:00,8
2019-06-08 10:15:00,10
2019-06-08 10:16:00,6
2019-06-08 10:17:00,12
2019-06-08 10:18:00,12
2019-06-08 10:19:00,12
2019-06-08 10:20:00,12
2019-06-08 10:21:00,8
2019-06-08 10:22:00,12
2019-06-08 10:23:00,12
2019-06-08 10:24:00,12
2019-06-08 10:25:00,12
2019-06-08 10:26:00,12
2019-06-08 10:27:00,14
2019-06-08 10:28:00,14
2019-06-08 10:29:00,12
2019-06-08 10:30:00,12
2019-06-08 10:31:00,12
2019-06-08 10:32:00,12
2019-06-08 10:33:00,9
2019-06-08 10:34:00,11
2019-06-08 10:35:00,12
2019-06-08 10:36:00,8
2019-06-08 10:37:00,11
2019-06-08 10:38:00,13
2019-06-08 10:39:00,10
2019-06-08 10:40:00,10
2019-06-08 10:41:00,12
2019-06-08 10:42:00,12
2019-06-08 10:43:00,12
2019-06-08 10:44:00,12
2019-06-08 10:45:00,16
2019-06-08 10:46:00,10
2019-06-08 10:47:00,9
2019-06-08 10:48:00,9
2019-06-08 10:49:00,12
2019-06-08 10:50:00,9
2019-06-08 10:51:00,7
2019-06-08 10:52:00,7
2019-06-08 10:53:00,5
