90,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-06-08 00:16:00,1
2019-06-08 00:45:00,1
2019-06-08 00:50:00,7
2019-06-08 00:51:00,2
2019-06-08 01:45:00,1
2019-06-08 02:16:00,1
2019-06-08 02:45:00,1
2019-06-08 03:45:00,1
2019-06-08 03:56:00,9
2019-06-08 04:45:00,1
2019-06-08 05:45:00,1
2019-06-08 06:46:00,1
2019-06-08 07:45:00,1
2019-06-08 08:45:00,1
2019-06-08 09:04:00,1
2019-06-08 09:44:00,1
2019-06-08 09:54:00,1
2019-06-08 09:55:00,8
2019-06-08 10:45:00,1
2019-06-08 11:45:00,1
2019-06-08 11:51:00,1
2019-06-08 12:22:00,9
2019-06-08 12:45:00,1
2019-06-08 13:45:00,1
2019-06-08 13:50:00,1
2019-06-08 14:45:00,1
2019-06-08 15:19:00,1
2019-06-08 15:28:00,1
2019-06-08 15:45:00,1
2019-06-08 16:28:00,9
2019-06-08 16:45:00,1
2019-06-08 17:45:00,1
2019-06-08 18:33:00,9
2019-06-08 18:45:00,1
2019-06-08 19:45:00,1
2019-06-08 20:00:00,4
2019-06-08 20:01:00,5
