35,"select p.ObjID, p.ra, p.dec, p.u, p.Err_u, p.g, p.Err_g, p.r, p.Err_r, p.i,p.Err_i, p.z, p.Err_z from photoObj p, dbo.fGetNearbyObjEq(#,#,#) n where p.objID = n.objID AND p.type = #"
2019-02-18 00:30:00,1
2019-02-18 00:32:00,1
2019-02-18 00:35:00,1
2019-02-18 00:37:00,1
2019-02-18 00:39:00,1
2019-02-18 00:41:00,1
2019-02-18 00:43:00,1
2019-02-18 00:45:00,1
2019-02-18 00:47:00,1
2019-02-18 00:49:00,1
2019-02-18 00:53:00,1
2019-02-18 00:54:00,1
2019-02-18 00:57:00,1
2019-02-18 00:59:00,1
2019-02-18 01:01:00,1
2019-02-18 01:03:00,1
2019-02-18 01:05:00,1
2019-02-18 01:08:00,1
2019-02-18 01:10:00,1
2019-02-18 01:12:00,1
2019-02-18 01:15:00,1
2019-02-18 01:17:00,1
2019-02-18 01:19:00,1
2019-02-18 01:21:00,1
2019-02-18 05:04:00,1
2019-02-18 05:06:00,1
2019-02-18 05:09:00,1
2019-02-18 05:12:00,1
2019-02-18 05:20:00,1
2019-02-18 05:21:00,1
2019-02-18 05:22:00,1
2019-02-18 05:24:00,2
2019-02-18 05:26:00,1
2019-02-18 05:33:00,1
