68,"select p.run, p.camcol, p.field from STAR as p inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-02-18 01:37:00,4
2019-02-18 01:38:00,1
2019-02-18 01:40:00,1
2019-02-18 01:43:00,2
2019-02-18 02:05:00,1
2019-02-18 02:06:00,7
2019-02-18 02:08:00,2
2019-02-18 02:09:00,2
2019-02-18 02:38:00,3
2019-02-18 02:41:00,1
2019-02-18 02:49:00,2
2019-02-18 09:35:00,2
2019-02-18 09:36:00,8
2019-02-18 09:38:00,2
2019-02-18 09:40:00,2
2019-02-18 09:47:00,8
2019-02-18 09:48:00,2
2019-02-18 09:49:00,2
2019-02-18 09:52:00,8
2019-02-18 09:54:00,4
2019-02-18 09:55:00,2
2019-02-18 09:56:00,2
