55,"select [enum], [name], [type], [length], [unit], [ucd], [description] from dbo.fDocColumns(&&&) ORDER BY [columnID]"
2019-02-18 02:01:00,1
2019-02-18 03:51:00,1
2019-02-18 05:17:00,1
2019-02-18 05:56:00,1
2019-02-18 07:20:00,1
2019-02-18 07:31:00,2
2019-02-18 08:08:00,1
2019-02-18 11:55:00,1
2019-02-18 12:07:00,1
2019-02-18 12:09:00,1
2019-02-18 12:10:00,1
2019-02-18 12:41:00,1
2019-02-18 13:57:00,1
2019-02-18 14:54:00,1
2019-02-18 14:55:00,1
2019-02-18 14:57:00,2
2019-02-18 14:58:00,2
2019-02-18 15:53:00,1
2019-02-18 16:07:00,1
2019-02-18 16:17:00,1
2019-02-18 16:47:00,1
2019-02-18 16:48:00,5
2019-02-18 16:50:00,2
2019-02-18 16:52:00,2
2019-02-18 16:53:00,1
2019-02-18 16:54:00,2
2019-02-18 16:55:00,1
2019-02-18 17:05:00,1
2019-02-18 17:09:00,1
2019-02-18 18:09:00,1
2019-02-18 18:10:00,2
2019-02-18 18:37:00,1
2019-02-18 19:56:00,1
2019-02-18 19:57:00,1
2019-02-18 20:07:00,1
2019-02-18 20:29:00,2
2019-02-18 20:39:00,2
2019-02-18 23:26:00,1
2019-02-18 23:27:00,1
2019-02-18 23:28:00,1
2019-02-18 23:34:00,1
2019-02-18 23:35:00,1
