1382,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-02-18 00:03:00,2
2019-02-18 00:04:00,5
2019-02-18 00:05:00,1
2019-02-18 00:06:00,1
2019-02-18 00:07:00,2
2019-02-18 00:13:00,1
2019-02-18 00:14:00,4
2019-02-18 00:15:00,1
2019-02-18 00:16:00,1
2019-02-18 00:17:00,2
2019-02-18 00:23:00,2
2019-02-18 00:24:00,4
2019-02-18 00:25:00,1
2019-02-18 00:26:00,2
2019-02-18 00:27:00,2
2019-02-18 00:33:00,1
2019-02-18 00:34:00,4
2019-02-18 00:35:00,1
2019-02-18 00:36:00,1
2019-02-18 00:37:00,2
2019-02-18 00:43:00,2
2019-02-18 00:44:00,4
2019-02-18 00:45:00,1
2019-02-18 00:46:00,1
2019-02-18 00:47:00,2
2019-02-18 00:53:00,1
2019-02-18 00:54:00,4
2019-02-18 00:55:00,1
2019-02-18 00:56:00,2
2019-02-18 00:57:00,2
2019-02-18 01:03:00,1
2019-02-18 01:04:00,4
2019-02-18 01:05:00,1
2019-02-18 01:06:00,1
2019-02-18 01:07:00,2
2019-02-18 01:13:00,1
2019-02-18 01:14:00,6
2019-02-18 01:15:00,1
2019-02-18 01:16:00,1
2019-02-18 01:17:00,2
2019-02-18 01:23:00,2
2019-02-18 01:24:00,5
2019-02-18 01:25:00,1
2019-02-18 01:26:00,2
2019-02-18 01:27:00,2
2019-02-18 01:33:00,2
2019-02-18 01:34:00,6
2019-02-18 01:35:00,1
2019-02-18 01:36:00,1
2019-02-18 01:37:00,2
2019-02-18 01:43:00,1
2019-02-18 01:44:00,4
2019-02-18 01:45:00,1
2019-02-18 01:46:00,2
2019-02-18 01:47:00,2
2019-02-18 01:53:00,1
2019-02-18 01:54:00,4
2019-02-18 01:55:00,1
2019-02-18 01:56:00,1
2019-02-18 01:57:00,2
2019-02-18 02:03:00,1
2019-02-18 02:04:00,4
2019-02-18 02:05:00,1
2019-02-18 02:06:00,1
2019-02-18 02:07:00,2
2019-02-18 02:13:00,1
2019-02-18 02:14:00,4
2019-02-18 02:15:00,1
2019-02-18 02:16:00,1
2019-02-18 02:17:00,2
2019-02-18 02:23:00,1
2019-02-18 02:24:00,4
2019-02-18 02:25:00,1
2019-02-18 02:26:00,1
2019-02-18 02:27:00,2
2019-02-18 02:33:00,1
2019-02-18 02:34:00,4
2019-02-18 02:35:00,1
2019-02-18 02:36:00,1
2019-02-18 02:37:00,2
2019-02-18 02:43:00,1
2019-02-18 02:44:00,4
2019-02-18 02:45:00,1
2019-02-18 02:46:00,1
2019-02-18 02:47:00,2
2019-02-18 02:53:00,1
2019-02-18 02:54:00,5
2019-02-18 02:55:00,1
2019-02-18 02:56:00,1
2019-02-18 02:57:00,2
2019-02-18 03:03:00,1
2019-02-18 03:04:00,4
2019-02-18 03:05:00,1
2019-02-18 03:06:00,1
2019-02-18 03:07:00,2
2019-02-18 03:13:00,1
2019-02-18 03:14:00,4
2019-02-18 03:15:00,1
2019-02-18 03:16:00,1
2019-02-18 03:17:00,2
2019-02-18 03:23:00,1
2019-02-18 03:24:00,4
2019-02-18 03:25:00,1
2019-02-18 03:26:00,1
2019-02-18 03:27:00,2
2019-02-18 03:33:00,1
2019-02-18 03:34:00,5
2019-02-18 03:35:00,1
2019-02-18 03:36:00,1
2019-02-18 03:37:00,2
2019-02-18 03:43:00,1
2019-02-18 03:44:00,4
2019-02-18 03:45:00,1
2019-02-18 03:46:00,1
2019-02-18 03:47:00,2
2019-02-18 03:53:00,1
2019-02-18 03:54:00,4
2019-02-18 03:55:00,1
2019-02-18 03:56:00,1
2019-02-18 03:57:00,2
2019-02-18 04:03:00,1
2019-02-18 04:04:00,4
2019-02-18 04:05:00,1
2019-02-18 04:06:00,1
2019-02-18 04:07:00,2
2019-02-18 04:13:00,1
2019-02-18 04:14:00,4
2019-02-18 04:15:00,1
2019-02-18 04:16:00,1
2019-02-18 04:17:00,2
2019-02-18 04:23:00,1
2019-02-18 04:24:00,5
2019-02-18 04:25:00,1
2019-02-18 04:26:00,1
2019-02-18 04:27:00,2
2019-02-18 04:33:00,1
2019-02-18 04:34:00,4
2019-02-18 04:35:00,1
2019-02-18 04:36:00,1
2019-02-18 04:37:00,2
2019-02-18 04:43:00,1
2019-02-18 04:44:00,4
2019-02-18 04:45:00,1
2019-02-18 04:46:00,1
2019-02-18 04:47:00,2
2019-02-18 04:53:00,1
2019-02-18 04:54:00,4
2019-02-18 04:55:00,1
2019-02-18 04:56:00,2
2019-02-18 04:57:00,2
2019-02-18 05:03:00,1
2019-02-18 05:04:00,4
2019-02-18 05:05:00,1
