748,"SELECT DISTINCT p.ra, p.dec, p.objid, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-02-18 18:26:00,4
2019-02-18 18:27:00,4
2019-02-18 18:28:00,2
2019-02-18 18:29:00,2
2019-02-18 18:31:00,2
2019-02-18 18:32:00,2
2019-02-18 18:33:00,2
2019-02-18 18:34:00,4
2019-02-18 18:35:00,4
2019-02-18 18:36:00,2
2019-02-18 18:37:00,3
2019-02-18 18:38:00,3
2019-02-18 18:39:00,3
2019-02-18 18:40:00,3
2019-02-18 18:41:00,2
2019-02-18 18:42:00,3
2019-02-18 18:43:00,2
2019-02-18 18:44:00,1
2019-02-18 18:45:00,4
2019-02-18 18:46:00,2
2019-02-18 18:47:00,3
2019-02-18 18:48:00,3
2019-02-18 18:49:00,2
2019-02-18 18:50:00,1
2019-02-18 18:51:00,3
2019-02-18 18:52:00,3
2019-02-18 18:53:00,1
2019-02-18 18:54:00,4
2019-02-18 18:55:00,5
2019-02-18 18:56:00,4
2019-02-18 18:57:00,3
2019-02-18 18:58:00,3
2019-02-18 18:59:00,4
2019-02-18 19:00:00,3
2019-02-18 19:01:00,5
2019-02-18 19:02:00,4
2019-02-18 19:03:00,3
2019-02-18 19:04:00,3
2019-02-18 19:05:00,1
2019-02-18 19:11:00,2
2019-02-18 19:12:00,2
2019-02-18 19:13:00,2
2019-02-18 19:14:00,2
2019-02-18 19:15:00,3
2019-02-18 19:16:00,3
2019-02-18 19:17:00,3
2019-02-18 19:18:00,1
2019-02-18 19:19:00,2
2019-02-18 19:20:00,3
2019-02-18 19:21:00,2
2019-02-18 19:22:00,3
2019-02-18 19:23:00,3
2019-02-18 19:24:00,2
2019-02-18 19:25:00,4
2019-02-18 19:26:00,2
2019-02-18 19:27:00,4
2019-02-18 19:28:00,1
2019-02-18 19:29:00,1
2019-02-18 19:30:00,2
2019-02-18 19:31:00,2
2019-02-18 19:32:00,2
2019-02-18 19:33:00,2
2019-02-18 19:34:00,4
2019-02-18 19:35:00,3
2019-02-18 19:36:00,2
2019-02-18 19:37:00,3
2019-02-18 19:38:00,4
2019-02-18 19:39:00,2
2019-02-18 19:40:00,2
2019-02-18 19:41:00,2
2019-02-18 19:42:00,1
2019-02-18 19:43:00,3
2019-02-18 19:44:00,3
2019-02-18 19:45:00,2
2019-02-18 19:46:00,2
2019-02-18 19:47:00,2
2019-02-18 19:48:00,3
2019-02-18 19:49:00,2
2019-02-18 19:50:00,3
2019-02-18 19:51:00,4
2019-02-18 19:52:00,2
2019-02-18 19:53:00,2
2019-02-18 19:54:00,3
2019-02-18 19:55:00,2
2019-02-18 19:56:00,3
2019-02-18 19:57:00,3
2019-02-18 19:58:00,2
2019-02-18 19:59:00,1
2019-02-18 20:02:00,2
2019-02-18 20:03:00,2
2019-02-18 20:04:00,2
2019-02-18 20:05:00,3
2019-02-18 20:06:00,2
2019-02-18 20:07:00,3
2019-02-18 20:08:00,2
2019-02-18 20:09:00,2
2019-02-18 20:10:00,4
2019-02-18 20:11:00,4
2019-02-18 20:12:00,3
2019-02-18 20:13:00,5
2019-02-18 20:14:00,2
2019-02-18 20:15:00,2
2019-02-18 20:16:00,2
2019-02-18 20:17:00,3
2019-02-18 20:18:00,3
2019-02-18 20:19:00,3
2019-02-18 20:20:00,1
2019-02-18 20:22:00,5
2019-02-18 20:23:00,3
2019-02-18 20:24:00,2
2019-02-18 20:25:00,3
2019-02-18 20:26:00,4
2019-02-18 20:27:00,1
2019-02-18 20:28:00,3
2019-02-18 20:29:00,2
2019-02-18 20:30:00,3
2019-02-18 20:31:00,3
2019-02-18 20:32:00,2
2019-02-18 20:33:00,3
2019-02-18 20:34:00,3
2019-02-18 20:35:00,3
2019-02-18 20:36:00,2
2019-02-18 20:37:00,4
2019-02-18 20:38:00,1
2019-02-18 20:39:00,3
2019-02-18 20:40:00,1
2019-02-18 20:41:00,3
2019-02-18 20:42:00,3
2019-02-18 20:43:00,2
2019-02-18 20:44:00,3
2019-02-18 20:45:00,3
2019-02-18 20:46:00,3
2019-02-18 20:47:00,3
2019-02-18 20:48:00,3
2019-02-18 20:49:00,2
2019-02-18 20:50:00,2
2019-02-18 20:51:00,2
2019-02-18 20:52:00,2
2019-02-18 20:53:00,3
2019-02-18 20:54:00,1
2019-02-18 20:57:00,1
2019-02-18 20:58:00,3
2019-02-18 20:59:00,15
2019-02-18 21:00:00,3
2019-02-18 21:01:00,3
2019-02-18 21:03:00,1
2019-02-18 21:04:00,1
2019-02-18 21:05:00,2
2019-02-18 21:06:00,2
2019-02-18 21:07:00,3
2019-02-18 21:08:00,2
2019-02-18 21:09:00,3
2019-02-18 21:10:00,2
2019-02-18 21:11:00,2
2019-02-18 21:12:00,2
2019-02-18 21:13:00,3
2019-02-18 21:14:00,6
2019-02-18 21:15:00,3
2019-02-18 21:16:00,2
2019-02-18 21:17:00,3
2019-02-18 21:18:00,1
2019-02-18 21:19:00,1
2019-02-18 21:20:00,2
2019-02-18 21:21:00,3
2019-02-18 21:22:00,2
2019-02-18 21:23:00,4
2019-02-18 21:24:00,2
2019-02-18 21:25:00,1
2019-02-18 21:36:00,2
2019-02-18 21:48:00,2
2019-02-18 21:51:00,5
2019-02-18 21:52:00,3
2019-02-18 21:53:00,2
2019-02-18 21:54:00,3
2019-02-18 21:55:00,3
2019-02-18 21:59:00,3
2019-02-18 22:00:00,2
2019-02-18 22:01:00,3
2019-02-18 22:02:00,2
2019-02-18 22:03:00,1
2019-02-18 22:04:00,3
2019-02-18 22:05:00,2
2019-02-18 22:06:00,2
2019-02-18 22:07:00,1
2019-02-18 22:08:00,2
2019-02-18 22:09:00,1
2019-02-18 22:40:00,1
