30,"SELECT DISTINCT s.instrument, s.run2d, s.plate, s.mjd, s.fiberID FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE (s.plate=# AND s.mjd=# AND s.fiberid=#)"
2019-02-18 12:51:00,1
2019-02-18 13:00:00,1
2019-02-18 13:06:00,1
2019-02-18 13:12:00,1
2019-02-18 13:25:00,1
2019-02-18 13:37:00,1
2019-02-18 13:42:00,1
2019-02-18 13:50:00,1
2019-02-18 13:52:00,1
2019-02-18 13:56:00,1
2019-02-18 13:58:00,1
2019-02-18 14:05:00,1
2019-02-18 15:07:00,1
2019-02-18 15:12:00,2
2019-02-18 15:20:00,1
2019-02-18 15:22:00,1
2019-02-18 15:26:00,1
2019-02-18 15:32:00,1
2019-02-18 15:35:00,1
2019-02-18 15:38:00,1
2019-02-18 15:42:00,1
2019-02-18 15:45:00,1
2019-02-18 15:50:00,1
2019-02-18 16:09:00,1
2019-02-18 16:13:00,1
2019-02-18 16:21:00,1
2019-02-18 16:24:00,1
2019-02-18 16:26:00,1
2019-02-18 16:29:00,1
